unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
s a m a r i y a	s a m a r i a	s a m a r i a	s a m a r i a	s a m a r i a	s a m a r	s a m a r i a	s a m a r i a
a l i f e w u	a l i p a e u s	a l i p h a e u s	a l y p h e u	a l i p h a e u s	a l i p h	a l i p h a e u s	a l i p h a e u s
m a k e d h o n i y a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a
m a t h a t i	m a t t h a t	m a t t a t i	m a t t a t i	m a t t a t i	m a t t a t h	m a t t a t i	m a t t a t i
g a b a t a	g a b a t h a	g a b a t h a	g a b a t a	g a b a t h a	g a b a	g a b a t h a	g a b a t h a
b h a r t o l o m e w u	b a r t o l o m a e u s	b a r t e o l o m a e u s	b a r t e o l o m a e u s	b a r t e o l o m a e u s	b a r t o l	b a r t e o l o m a e u s	b a r t e o l o m a e u s
g i d i y o n i	g y d i o n	g i d i o n	g i d i o n	g i d i o n	g i o n	g i d i o n	g i d i o n
d i o t r e f e	d i o t r e p h	d i o t r e p h e	d i o t r e p h e	d i o t r e p h e	d o t r a p h	d i o t r e p h e	d i o t r e p h e
e n o k i	e n o k	e n o c i	e n o c i	e n o c i	e n o c	e n o c i	e n o c i
e s p a n y a	s p a n i a h	e s p a n i a	e s p a n i a	e s p a n i a	e s a n	e s p a n i a	e s p a n i a
f i l a d e l f i y a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p h y l a e	p h i l a d e l p h i a	p h i l a d e l p h i a
t i m e w u	t i m a e u s	t i m a e u s	t i m a e u s	t i m a e u s	t i m e u s	t i m a e u s	t i m a e u s
b h e t l e h e m a	b e t l e e m	b e t l e h a m a	b e t l e h e m a	b e t l e h a m a	b e t h e l	b e t l e h a m a	b e t l e h a m a
m a d i y a n i	m a d i a n	m a d i a n i	m a d i o n	m a d i a n i	m a d i a n	m a d i a n	m a d i a n i
e v a	e v a	e v a	e v a	e v a	e l a	e v a	e v a
e f a t a	e p h a t h a	e p h a t h a	e p h a t h a	e p h a t h a	e p a t h a	e p h a t h a	e p h a t h a
j e s e	j e s h	j e s h e	j e s e	j e s h e	j e s e	j e s e	j e s e
p t o l o m a y i d h a	p t o l o m a i d a	p t e o l o m a i d a	p t e o l o m a i d a	p t e o l o m a i d a	p h o l o m	p t e o l o m a i d a	p t e o l o m a i d a
n d r i y e	n d r i	n d r i e	n d r i e	n d r i e	n i r e	n d r i e	n d r i e
n a y i m e	n a i m	n a i m	n a i m	n a i m	n a b i m	n a i m	n a i m
e l i z e w u	e l i s a e u s	e l i s a e u s	e l i s e u	e l i s a e u s	e l i	e l i s a e u s	e l i s a e u s
p i r u s i	p i r u s	p i r u s	p i r u s	p i r u s	p i r u s	p i r u s	p i r u s
j o h a n e	j o a n	j u h a n o n	j u h a n o n	j u h a n o n	j o h a n	j u h a n o n	j u h a n o n
g a y o	g a u s	g a i o	g o p h r e e	g a i o	g a g	g a i o	g a i o
k h i l e l a	c i l e l a	c h i l e l a	c h y l e l a	c h i l e l a	c h i l a l	c h i l e l a	c h i l e l a
k o s i	c o s	c o s	r h o d e s	c o s	c h o s	c o s	c o s
a k a y a	a c h a	a c h a a	a c h a a	a c h a a	a z a	a c h a a	a c h a a
f i l i p i	p h i l i p p	p h i l i p p i	p h i l i p p i	p h i l i p p i	p h i l i p	p h i l i p p i	p h i l i p p i
