unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
i s k k i n d d i r i y a a	a l e x a n d r e a	i s c i n d r i a	i s c h i n d i r i a	i s c i n d r i a	s i c h e n	i s c i n d r i a	i s c i n d r i a
m a q i d o o n i y a a	m a c e d o n i a	m a k e d o n i a	m a k e d o n i a	m a k e d o n i a	m i d o n	m a k e d o n i a	m a k e d o n i a
m a s i p h p h e x o o m i y a n	m a s i p p e t o m i a	m a s i p p e t o m i a n	m a s i p p e t o m i j a n	m a s i p p e t o m i a n	m a p p a m	m a s i p p e t o m i a n	m a s i p p e t o m i a n
g a l i i l a a	g a l i l a	g a l i l a	g a l i l a	g a l i l a	g a l i l a	g a l i l a	g a l i l a
b a r t t a l a m o o s a	b a r t h a l a m u s	b a r t a l a m o s	b a r t a l a m o s a	b a r t a l a m o s	b a r a m	b a r t a l a m o s	b a r t a l a m o s
a g g a a r a	a g a r	a g a r a	a g g a r a h	a g a r a	a g a r	a g a r	a g a r a
y e s u u s a a	j e s h u	j e s u s a	j e s u s a	j e s u s a	j e u s	j e s u s a	j e s u s a
e f e s o o n e	e p h e s o n	e p h e s o n	e p h e s s o n e	e p h e s o n	e p h o s	e p h e s o n	e p h e s o n
x a r x x a l u u s e	t e r t l u s	t a r t a l u s e	t a r t a l u s e	t a r t a l u s e	m a r a t	t a r t a l u s e	t a r t a l u s e
p i r g g i y a n	p h i u l i a	p e r g i a n	p e r g i j a n	p e r g i a n	p h a r i a	p e r g i a n	p e r g i a n
b e e t e s a y d a	b e t h s a d	b e t e s a i d a	b e t h e s a i d a	b e t e s a i d a	b e e s	b e t e s a i d a	b e t e s a i d a
m u s a	m o s	m u s	m u s a	m u s	m o s a s	m u s a	m u s
g e r g g e s e n o o n a	g e r a s e n e s	g e r e s e n o n	g e r g e s e n o n a	g e r e s e n o n	g e r g e s	g e r e s e n o n	g e r e s e n o n
e s i l i i m e	e s i l e m	e s i l i m e	e s s i l i m e	e s i l i m e	e s i l i a	e s i l i m e	e s i l i m e
i y y o o b a	j o b	j o b a	j o b a	j o b a	j o a	j o b a	j o b a
r e g i i y u m e	r e g y d r m	r e g i u m e	r e g y i u m e	r e g i u m e	r a r i s	r e g i u m e	r e g i u m e
q o r o n t t o o s a	c o r t u s	c o r o n t u s	c o r o n t u s	c o r o n t u s	c o r o n	c o r o n t u s	c o r o n t u s
n i q o o p h i l i y o o n a	n i c o p l i o n	n i c o p l i o n	n i c o p i l i j o n a s	n i c o p l i o n	n i p l i a	n i c o p l i o n	n i c o p l i o n
e m a a h u u s a	e m a u s	e m a h u s	e m a h u u s a	e m a h u s	e m a m	e m a h u s	e m a h u s
q o o s a	c u s	c u s	c o s a	c u s	c o r o s	c u s	c u s
y o o s a	j o s	j o s a	j o s a	j o s a	j o s	j o s a	j o s a
g a m a a l i y a a l a	g a m a l i a l	g a m a l i a l a	g a m a l i j a l a	g a m a l i a l a	g a m a m	g a m a l i a l a	g a m a l i a l a
n a a p h p h u l e	n a p p u l	n a p p u l e	n a p p u l e	n a p p u l e	n a p h a l	n a p p u l e	n a p p u l e
l i i b i y a a	l e b i a	l i b i a	l y b i a	l i b i a	l i i a	l i b i a	l i b i a
i m m e e d d a w a a	o m a	i m e d a v a	i m m e d d a v a	i m e d a v a	j e m e r	i m e d a v a	i m e d a v a
m a n t t e	m a n t	m a n t e	m a n t e	m a n t e	m a m o m	m a n t e	m a n t e
