unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
t r o a j i	t y c h i c u s	t r o a j i	t r o a j i	t r o a j i	p h o r o n	t r o a j i	t r o a j i
o r i t x i	o s t h e u s	s o s t h e u s	s o s t h e u s	s o s t h e u s	p h o p h o s	s o s t h e u s	s o s t h e u s
a h a w a		a h a m s a n	a d a e a	a h a m s a n	b a r d i a	a h a m s a n	a h a m s a n
i j a u	j a u s	j a u s	j a u s	j a u s	j e r i s	j a u s	j a u s
s e r u i	s h e r u	s e r u i	s e r u s	s e r u i	s h e r	s e r u i	s e r u i
j u l i o	p h l i u s	j u l l i o	j u l i o	j u l l i o	j e r i s	j u l i o	j u l l i o
t e r a r e	j c a r e t	t e r a r e t h	t e r a r e	t e r a r e t h	j e r n i s	t e r a r e	t e r a r e t h
e l i m a s i	e l y m a s	e l y m a s	e l i m a s	e l y m a s	h e m m a s	e l y m a s	e l y m a s
m a g a d a		m a g g a d a n	m a g g a d a	m a g g a d a n	m a r a	m a g g a d a n	m a g g a d a n
a k i	a k i m	a k i m	a g i	a k i m	a s	a k i m	a k i m
s a d u s e u	s a k e e	s a d u s e u s	s a d u s e u s	s a d u s e u s	s h u s	s a d u s e u s	s a d u s e u s
