unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
y a h u u d i	j e w	j e w	j i h u d o y a	j e w	j a u d i u s	j e w	j e w
r e b e k a	r e b e c a	r e b e c a	r e b e c a	r e b e c a	r e b e n	r e b e c a	r e b e c a
k o s a a m	k o s a m	k o s a a m	k o s a a m	k o s a a m	c o s a m	k o s a a m	k o s a a m
p a r m i n a s	p h m e n u s	p a r m i n a s	p a r m i n a s	p a r m i n a s	p a r m i n	p a r m i n a s	p a r m i n a s
e n o s h	e n o s h	e n o s h	e n o s h	e n o s h	e n n o s h	e n o s h	e n o s h
r u u b a n	r u b a n	r u u b a n	r u b a n	r u u b a n	r o u b a n	r u u b a n	r u u b a n
j o s a f	j o s e s	j o s e s	j o s e s	j o s e s	j o s a p	j o s e s	j o s e s
g a l e e l	g a l i l	g a l i l	g a l e e l	g a l i l	g a l e	g a l i l	g a l i l
n a a s r a t	n a a s r e t	n a s r a t	n a s r a t	n a s r a t	n a a s r t a t	n a s r a t	n a s r a t
l i n u s	l y n u s	l e n u s	l i n u s	l e n u s	l i n u s	l i n u s	l i n u s
a k h a a y a	a c h i a s	a c h i a	a c h a i a s	a c h i a	a c h h a d	a c h i a	a c h i a
p a a y l a t		p i l a t	p h i l a t	p i l a t	p a t a l	p i l a t	p i l a t
