unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f i l e m o  NG		p h i l e m o n	p h i l e m o n	p h i l e m o n	p h i l o n	p h i l e m o n	p h i l e m o n
t i t e		t i t e	t i t e	t i t e	t i t h e s	t i t e	t i t e
b o s o r		b o s o r	b o s o r	b o s o r	b o s o r	b o s o r	b o s o r
m i l e		m i l e	m i l e	m i l e	m i l e	m i l e	m i l e
g a d		g a d	g a d	g a d	g a d a	g a d	g a d
e s a y a		e s a i a	e s a i a	e s a i a	e s a i a	e s a i a	e s a i a
j e s e		j e s	j e s	j e s	j u s e s	j e s	j e s
p u j o  l		p u j o l	p u j o l	p u j o l	s h u u l	p u j o l	p u j o l
g w o		g w o	g w o	g w o	g u g	g w o	g w o
n a f t a l i		n a p h t a l i a	n a t t a l i a	n a p h t a l i a	n a i t h a l i a	n a p h t a l i a	n a p h t a l i a
e m a y u s		e m a i u s	e m a i u s	e m a i u s	s a m a u s	e m a i u s	e m a i u s
k i r i n u s		c y r i n u s	c y r i n u s	c y r i n u s	c i r n u s	c y r i n u s	c y r i n u s
j a NG		j a n	j a n	j a n	j a i a	j a n	j a n
g a l i o  NG		g a l i o n	g a l i o n	g a l i o n	g a l i o n	g a l i o n	g a l i o n
e s e l i		e s l i	e s l i	e s l i	e s l i a	e s l i	e s l i
k o  s		c o s	c o s	c o s	c o o s	c o s	c o s
a k a y i k u s		a h a i c h u s	a c h a i c h u s	a h a i c h u s	a p a r i c u s	a h a i c h u s	a h a i c h u s
f i l i p		p h i l i p	p h i l i p	p h i l i p	p h i l a p i a	p h i l i p	p h i l i p
