unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
f @ l i p @		p h l i p p u s	p h l i p p u s	p h l i p p u s	p o l i p	p h l i p p u s	p h l i p p u s
t a b i t a	d o r c a s	t a b i t a	t a b i t a	t a b i t a	t a b b a h	t a b i t a	t a b i t a
a m f i p @ l i s @		a m p h i p p o l i s	a m p h i p p o l i s	a m p h i p p o l i s	a m p h i p	a m p h i p p o l i s	a m p h i p p o l i s
m a t a t i y a s @		m a t t a t i a s	m a t t a t i a s	m a t t a t i a s	m a t t a t h i a	m a t t a t i a s	m a t t a t i a s
s a m s a NG w		s a m s o n	s a m s o n	s a m s o n	s a m e n i a	s a m s o n	s a m s o n
a m i n a d a b @		a m i n a d a b u	a m i n a d a b u	a m i n a d a b u	a m i n a b	a m i n a d a b u	a m i n a d a b u
m a g a d a n	m a g a d a n	m a g a d a n	m a g g a d a n	m a g a d a n	m a g a n a n	m a g a d a n	m a g a d a n
m a t a t @		m a t t a t h	m a t t a t h	m a t t a t h	m a t t h u s	m a t t a t h	m a t t a t h
g a d a r e n e	g a d a r e n e a	g a d a r e n e	g a d d a r e n e	g a d a r e n e	g a d a r	g a d a r e n e	g a d a r e n e
' w @ r i		u r i a h	u r i a h	u r i a h	o r i a	u r i a h	u r i a h
g w @ m @ r		g u m o r	g u m o r	g u m o r	o m o s	g u m o r	g u m o r
e b e r	h e b e r	e b e r	e b e r	e b e r	j e r e s	e b e r	e b e r
e p a f @ r a s @		e p a p h o r a s	e p a p h o r a s	e p a p h o r a s	e p o p h a s	e p a p h o r a s	e p a p h o r a s
s h i k a r	c h i c h a r	c h i c a r	s i c a r	c h i c a r	s y c a r	c h i c a r	c h i c a r
f i l a d e l f i	p h i l a d e l p h i a	p h i l a d e l p h i	p h i l l a d d e l p h i	p h i l a d e l p h i	i p h a o m e l i a	p h i l a d e l p h i	p h i l a d e l p h i
t i t @		t i t u s	t i t u s	t i t u s	t i t u s	t i t u s	t i t u s
b e t @ s a y d a		b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h a i a	b e t h s a i d a	b e t h s a i d a
m a d i y a n	m a d d i a n	m a d i a n	m a d d i a n	m a d i a n	m a d i i a n	m a d d i a n	m a d d i a n
g a b a t a	g a b a t h a	g a b a t a	g a b b a t a	g a b a t a	g a b a t h a	g a b a t a	g a b a t a
e z a y	e s h a i a	e z a i	e z a i	e z a i	e s h i a h	e z a i	e z a i
t s a w	t h a	t s a o	t s a u	t s a o	t t a u s	t s a o	t s a o
p @ t @ l e m a s @		p t l e m a s	p t l e m a s	p t l e m a s	p o t t u s	p t l e m a s	p t l e m a s
k w @ l @ s @		c o l l u s	c o l l u s	c o l l u s	c u l o s	c o l l u s	c o l l u s
n a y i n	n a i n	n a i n	n a i n	n a i n	n a h i a h	n a i n	n a i n
e l i z a b e t @		e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s a b	e l i s a b e t h	e l i s a b e t h
p i r @ s @		p i r u s	p i r u s	p i r u s	p o r s u s	p i r u s	p i r u s
d i r a		h u d r a	d i r a	h u d r a	j o s a	d i r a	h u d r a
g a l i l e	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e e	g a l i l e	g a l i l e e	g a l i l e e
b a r n a b a s @		b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b	b a r n a b a s	b a r n a b a s
l a m e k @		l a m e c u	l a m e c u	l a m e c u	l o m	l a m e c u	l a m e c u
a k a y @ k w @ s @		a c a i c o s	a c a i c u s	a c a i c o s	a c h a i o s	a c a i c o s	a c a i c o s
f i l i p @		p h i l i p p u s	p h i l i p p u s	p h i l i p p u s	p h i l o p	p h i l i p p u s	p h i l i p p u s
