unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
d i o n u t h i o	d i o n u s i u s	d i o n u t h i u s	d i o n u s i u s	d i o n u t h i u s	d i n u n t u s	d i o n u s i u s	d i o n u s i u s
e l i t h a b e t h	e l i t h a b e t h	e l i t h a b e t h	e l i t h a b e s	e l i t h a b e t h	e l i s a b e b	e l i t h a b e t h	e l i t h a b e t h
t h a t a k u	s a t a q u i n	s a t a c u	s a t a c u	s a t a c u	s a t a c u s	s a t a c u	s a t a c u
p e r e d h	p e r e z	p e r e z	p e r e z	p e r e z	p e r e z	p e r e z	p e r e z
n i k a n o r	n i c h a n o r	n i c h a n o r	n i c h a n o r	n i c h a n o r	n i c i a n	n i c h a n o r	n i c h a n o r
b e t h a i d a	b e t h a i d a	b e t h a i d a	b e t h a i d a	b e t h a i d a	b e t h a i d e s	b e t h a i d a	b e t h a i d a
k r i t h o	c h r i s t	c r i t u s	c r i s u s	c r i t u s	m e s s i a h	c r i t u s	c r i t u s
e w o d i a	e v o d i a	e v o d i a	e v o d i a	e v o d i a	e p h o l i a	e v o d i a	e v o d i a
e p a i n e t o	e p h a e n e t u s	e p a i n e t u s	e p a i n e t u s	e p a i n e t u s	n p a i n	e p a i n e t u s	e p a i n e t u s
j e r i k o	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c u s	j e r i c u s
p o r u k i o	p h o r u c i u s	p h o r u c i u s	p h o r u c i u s	p h o r u c i u s	p h o r i c u s	p h o r u c i u s	p h o r u c i u s
k l e o p a t h	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s
n a a m	n a a m	n a a m	n a a m	n a a m	n a a m	n a a m	n a a m
e l i e d h e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i z e s	e l i e z e r	e l i e z e r
p u t e o l i	p u t e o l i s	p u t e o l i s	p u t e o l i	p u t e o l i s	p u t h o l	p u t e o l i s	p u t e o l i s
j o a n a	j o a n a	j o a n a	j o a n a	j o a n a	j o a n n a	j o a n a	j o a n a
g a b r i e l		g a b r i e l	g a b r i e l	g a b r i e l	g a b r e l	g a b r i e l	g a b r i e l
m o t h e	m o s e	m o t h e	m o s e	m o t h e	m o s h e h	m o t h e	m o t h e
k i d i r o n	c i d i r o n	c i d i r o n	c i d i r o n	c i d i r o n	c i d o n i a	c i d i r o n	c i d i r o n
m i r i c	m i r	m i r i s h	m i r i s h	m i r i s h	m i r i s	m i r i s h	m i r i s h
p i l e m o n	p h i l e m o n	p h i l e m o n	p i l e m o n	p h i l e m o n	p i l e m u n	p h i l e m o n	p h i l e m o n
