unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
f i l a d e l f i u		p h i l a d e l p h i a	p h i l a d e l p h i a	p h i l a d e l p h i a	p i l a d e l	p h i l a d e l p h i a	p h i l a d e l p h i a
s t e f a n		s t e p h a u n	s t e p h a n	s t e p h a u n	s t e p h a n	s t e p h a u n	s t e p h a u n
a m o s s	a m o s	a m o s s	a m o s h	a m o s s	a m o m	a m o s s	a m o s s
m a r i a		m a r i a h	m a r i a	m a r i a h	m a r i a	m a r i a	m a r i a
s a l i m		s a l i m	s a l i m	s a l i m	s a l i m	s a l i m	s a l i m
a l f e u s s o n	a l p h a e u s s o n	a l p h e a s s o n	a l p h e u s s o n	a l p h e a s s o n	a l p e s o n	a l p h e a s s o n	a l p h e a s s o n
l y s a n i a s		l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s	l y s a n i a s
m a r t a	m a r t a	m a r t h a	m a r t a	m a r t h a	m a r t a t h a	m a r t a	m a r t a
f e l i x	p h e l i x	p h e l i x	p h e l i x	p h e l i x	p h e l i n	p h e l i x	p h e l i x
b a r t o l o m e u s		b a r t o l o m e u s	b a r t o l o m e u s	b a r t o l o m e u s	b a r t h o l	b a r t o l o m e u s	b a r t o l o m e u s
g e r a	g e r a h	g e r a h	g e r a h	g e r a h	g a b a	g e r a h	g e r a h
d i o n y s i u s		d i o n y s i a s	d i o n y s i u s	d i o n y s i a s	d i o n o s	d i o n y s i u s	d i o n y s i a s
e l y m a s		e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s	e l y m a s
u m	u m	a m	u m	a m	a m	u m	u m
f a r i s e i		p h a r i s e i	p h a r i s e w	p h a r i s e i	p a r i s	p h a r i s e i	p h a r i s e i
th y a t i r u		t h y a t h i r a	t h y a t i r a	t h y a t h i r a	t y t a r	t h y a t h i r a	t h y a t h i r a
b e t l e h e m	b e t h l e h e m	b e t h l e h e m	b e t h l e h e m	b e t h l e h e m	b e t l e s	b e t h l e h e m	b e t h l e h e m
k r i s t s	c r i s t	c r i s t h s	c h r i s t	c r i s t h s	c r i s t u s	c r i s t h s	c r i s t h s
e f r a t	e p h r a t	e p h r a t	e p h r a t	e p h r a t	e p h a t h a t	e p h r a t	e p h r a t
s a k a r i a		s a c h a r i a h	z a c h a r i a	s a c h a r i a h	s a c a r i a h	s a c h a r i a h	s a c h a r i a h
e f e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s	e p h e s u s
j e r i k o		j e r i c o	j e r i c o	j e r i c o	j e r i c	j e r i c o	j e r i c o
p o r k i u s		p o r c i u s	p o r c i u s	p o r c i u s	p o r c i u s	p o r c i u s	p o r c i u s
k l e o f a s		c l e o p h a s	c l e o p h a s	c l e o p h a s	c l e o p p a s	c l e o p h a s	c l e o p h a s
n a k o r s		n a c o r s	n a c o r	n a c o r s	n a c o r	n a c o r s	n a c o r s
e l i a		e l i a	e l i a	e l i a	e l i a	e l i a	e l i a
p t o l e m a i s		p t o l e m a i s	p t o l e m a i s	p t o l e m a i s	p o l e m a	p t o l e m a i s	p t o l e m a i s
j o h a n n a		j o h a n n a	j u h a n n a	j o h a n n a	j o h a n n a	j o h a n n a	j o h a n n a
g a d s		g a a s	g a d s	g a a s	g a d u s	g a d s	g a a s
m o s e		m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
s t u n d i n	s t e	s t u n d i n	s t u n d i n	s t u n d i n	s t y n o n	s t u n d i n	s t u n d i n
a k k e a	g r e e c e	a c c e a	a c h e a	a c c e a	a c c e a	a c c e a	a c c e a
f i l e m o n		p h i l e m o n	p h i l e m o n	p h i l e m o n	p i l e m o n	p h i l e m o n	p h i l e m o n
