unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a 3 s e 3 t o 2 n a 2 k o 3 x a 2	m a a p h t e n u e s c a a r o e	m a z e d o n a c h a i a	m a s e d o n c h a i a	m a z e d o n a c h a i a	m a r a s	m a z e d o n a c h a i a	m a z e d o n a c h a i a
a 2 s i 3 a 3	a e n a t e	a s i a	a s i a	a s i a	a s a	a s i a	a s i a
s i 3 a u 2 t h i 3 n a 2		s i n m	s i h n s	s i n m	s i u l u s	s i n m	s i n m
p e r 2 k a 3 m o 3	p e r a c a e s o e	p e r g a m u m	p e r c a m o	p e r g a m u m	p e r u s	p e r g a m u m	p e r g a m u m
s a 2 h a u 3 k o 3 t a i n 1 s i 1 j a u 3 n u 3 s u 2		s a s a u g o d a i n c i o j a u o n s u	s a s a k o d a i n s o j a u n u s u	s a s a u g o d a i n c i o j a u o n s u	s h e u n u s	s a s a u g o d a i n c i o j a u o n s u	s a s a u g o d a i n c i o j a u o n s u
a 3 n e 3 w x e 3 n x a 2 n x a 3 t a 3 l u 1 w i 1		a n e j i e n a n a t a l u o j i o	a n e s y r o i a o i a t a l a b j o	a n e j i e n a n a t a l u o j i o	h o r e	a n e j i e n a n a t a l u o j i o	a n e j i e n a n a t a l u o j i o
m e 2 t a 2	m e a y e	m e t e	m e p t	m e t e	m e d a	m e t e	m e t e
s o 1 a i n 1 t e 3 n a h 1 l x i 1	z e o n p o e n e g u	s o o a i n t e n a o l i o	s o b a i n t e n a s b i o	s o o a i n t e n a o l i o	z o r e b	s o o a i n t e n a o l i o	s o o a i n t e n a o l i o
r o 3 m a 2 n o 2	r e e s a e	r o m a n a	r o m a n o	r o m a n a	a r o m	r o m a n a	r o m a n a
t x a 2 w e 3 s a 2		t i a j e s a	t i s s e s a	t i a j e s a	a d a s	t i a j e s a	t i a j e s a
h x i 2 k a n 1 t a 2	y a c z a e	s i i c a n d a	s i i c a n t	s i i c a n d a	c o r a	s i i c a n d a	s i i c a n d a
e 3 p a 3 f r o 3 t i 2 j a h 3 l a 2	p a p h r o e a e x a e	e p a p h r o d i s	e p a p h r o d y g h	e p a p h r o d i s	b e r u s	e p a p h r o d i s	e p a p h r o d i s
j o 2 n a h 3 l a 2	j o n u e e x a e	j o n h	j o n h	j o n h	j u s u s	j o n h	j o n h
b e l 3 s e 3 b u 2 a h 3 l a 2	b e e a p h t o b u j e x a e	b e e l z e b u h	b e l h s e b u h	b e e l z e b u h	b e l e w	b e e l z e b u h	b e e l z e b u h
i 3 s a 3 e 2	e c e e	i s a e	i s a e	i s a e	i s h a e l	i s a e	i s a e
k a 2 n a 3 t h i 3 n a 2		c a n a m	c a n a s	c a n a m	g a r a n	c a n a m	c a n a m
j o 3 p e 2 t h i 3 n a 2		j o a p e t h	j o p e s	j o a p e t h	j u s h e p h a	j o a p e t h	j o a p e t h
m e 3 s o 3 p o 3 t a 2 m i 2 a 2		m e s o p o d a a m i a	m e s o p o t m i a	m e s o p o d a a m i a	m a r o m	m e s o p o d a a m i a	m e s o p o d a a m i a
i 3 s a 3 i 2 a h 3 l u 1 t a i 2 n a 2	e c i j t z a n u e e	i s a i a u o t a i n a	i s a i u s a b d a i u n	i s a i a u o t a i n a	l i z a	i s a i a u o t a i n a	i s a i a u o t a i n a
e 3 m a 3 t a 2 a h 3 l o 2 s u 2		e m a d a s	e m a t a s	e m a d a s	e r a m	e m a d a s	e m a d a s
y x o 2 w a n 3 t x a 2		c l u j a n t i a	c l o j a n d i s	c l u j a n t i a	l i m o n o n	c l u j a n t i a	c l u j a n t i a
t r i 3 f o 2 s a 3 k a 3 l x a 2	t r i p h o e n e c a t g e	t r i a p h o s a g a l i a	t r i p h o s a i s	t r i a p h o s a g a l i a	a r i o p y u s	t r i a p h o s a g a l i a	t r i a p h o s a g a l i a
j e 3 r a 2 s a 2	g e r a e n e e	g e r a s a	j e r a s a	g e r a s a	j e r a s	g e r a s a	g e r a s a
h x i 2 k a n 1 t x a 3	y a c p o e	s i i c a n t a	s i i c a n t i a	s i i c a n t a	g o n a	s i i c a n t a	s i i c a n t a
t a 3 t e 2 a h 3 l a 2	t a h e j e x a e	t t a t e a	t a t e h	t t a t e a	a d e s	t t a t e a	t t a t e a
t e 2 s i 3 o 3 a h 3 l o 2 n a 1 x a i 2 n a 2	d e e n a o e e x a n u e o n u e e	d e i u s u o n a o i a i n a	t e s i o u s o n a b l e i u n	d e i u s u o n a o i a i n a	t h e o n	d e i u s u o n a o i a i n a	d e i u s u o n a o i a i n a
a 3 b r a 3 a u 2 a h 3 l a 2		a b r a n a	a b r a h n h	a b r a n a	a r r a b	a b r a n a	a b r a n a
s a 3 m u 3 e 2 l a h 3 l u 1 t a i 2 n a 2	z a e s e n e t z a n u e e	s a m u e l o t a i n a	s a m u e l a b d a i u n	s a m u e l o t a i n a	s a m o n	s a m u e l o t a i n a	s a m u e l o t a i n a
j e 3 s u 2	g e e a e	y e s u	j e s u	y e s u	j u s u s	y e s u	y e s u
