unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
t i o f i l u s	t i o p h i l u s	t i o p h i l u s	t i o p h i l u s	t i o p h i l u s	t i o p h i l u s	t i o p h i l u s	t i o p h i l u s
p i s i d i a	k i s i d i a	p i s i d i a	p i s i d i a	p i s i d i a	p h i d e d i a	p i s i d i a	p i s i d i a
b a l - m e r e	b e o r	b e o r	b e o r	b e o r	b e l a m	b e o r	b e o r
s o l w a r a n a	s o l u a r a n a s	s o l m o r r a n a	s o l m a r a n a	s o l m o r r a n a	s o l o l i a	s o l m o r r a n a	s o l m o r r a n a
g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a g u s	g a i u s	g a i u s
i t i o p i a	c a n d a c e	i t i o p p h i a	i t i o p p h i a	i t i o p p h i a	i t i o p h i a	i t i o p p h i a	i t i o p p h i a
j o e l - m e	j o h e l	j o h e l	j o e l	j o h e l	j o h e l	j o h e l	j o h e l
r o d a - m e	r h o d a	r o d a s	r h o d a s	r o d a s	r o d e m	r o d a s	r o d a s
k o r i n	k o r i n	c o r i n	c o r i n	c o r i n	c o r i n	c o r i n	c o r i n
n i g e r - p a r a	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r	n i g e r
e n o k	e n o c h	e n o k	e n o k	e n o k	e n o c h o n	e n o k	e n o k
r u f u s - p a r a	h i p h u s	r u p h u s	r u p h u s	r u p h u s	r u p u s	r u p h u s	r u p h u s
j o s e p	j o s e p h	j o s e p h	j o s e p h	j o s e p h	j o s e p h	j o s e p h	j o s e p h
m a r a a y a	m i r a a i a h	m a r a a i a h	m a r a a i a h	m a r a a i a h	m a r a b a s	m a r a a i a h	m a r a a i a h
n e r e u s	n e r e u s	n e r e u s	n e r e u s	n e r e u s	n e r e u s	n e r e u s	n e r e u s
l i b i a - p a r a	l y b i a	l i b i a	l y b i a	l i b i a	l i b i a	l i b i a	l i b i a
a k a i a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h i a	a c h a i a	a c h a i a
p o r s i u s	p o r s i u s	p o r s i u s	p o r s i u s	p o r s i u s	p o r s i u s	p o r s i u s	p o r s i u s
