unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b a a r t i e m e a s	b a r t i m e w	b a r t i m e u s	b a r t i m e w	b a r t i m e u s	b a r t h i u s	b a r t i m e w	b a r t i m e w
g o g	g o g	g o g	g o g	g o g	m a g o g	g o g	g o g
d o r k a a s	d o r c h a s	d o r c a s	d o r c a s	d o r c a s	d o r c a s	d o r c a s	d o r c a s
e n o s	a e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
s o e s a a n a	s h u s h a n a	s u s a n a	s u s a n a	s u s a n a	s o s a n	s u s a n a	s u s a n a
f i e l e t a s	p h i l t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s	p h i l e t u s
t i e m o t i a s	t i m o t h e u s	t i m o t i u s	t i m o t i u s	t i m o t i u s	t i m o t h i u s	t i m o t i u s	t i m o t i u s
b e t s a a i d a	b e t h s a i d a	b e t h s a i d a	b e t s a i d a	b e t h s a i d a	b e t h a y d	b e t h s a i d a	b e t h s a i d a
m i e l e t e	m i l e t h e	m i l e t e	m i l e t e	m i l e t e	m i l e t h e	m i l e t e	m i l e t e
f e l e k s	p h o e l e x	p h e l e x	p h e l e x	p h e l e x	p h e l e c h	p h e l e x	p h e l e x
e f r a i m	e p h r e m	e p h r a i m	e p h r a m	e p h r a i m	e p h i a m	e p h r a i m	e p h r a i m
j i e s o e	j e s u	j e s u s	y e s u	j e s u s	j e s u s	j e s u s	j e s u s
p o e t i o l i e	p u t i o l i	p u t h i o l y	p u t i o l i	p u t h i o l y	p u t h o l i u l	p u t i o l i	p u t i o l i
k n i e d a s	k n i d u s	c n i d a s	c n i d u s	c n i d a s	c a n c h i a s	c n i d a s	c n i d a s
n a f t a a l i e	n a f t a l i	n a p h t a l i	n e p h t a l i	n a p h t a l i	n a p h i l a t	n a p h t a l i	n a p h t a l i
e l i o e d	e l i u d	e l i u d	e l i u d	e l i u d	e l i o d	e l i u d	e l i u d
k w i e r i e n i a s	q u y r i n i a s	c v i r y n i a s	q u i r y n i a s	c v i r y n i a s	c h o r i n u s	c v i r y n i a s	c v i r y n i a s
j o w e l	j o a	j o v e l	j o v e l	j o v e l	j u l	j o v e l	j o v e l
g a a l a a t s i a	g a l a t i a	g a l a t i a	g a l a t s i a	g a l a t i a	g a l a t i u s	g a l a t i a	g a l a t i a
n a g a i	n a n e	n a g a i	n a g e	n a g a i	n a g a	n a g a i	n a g a i
k o r a h	c o r a h	c o r a h	c o r a h	c o r a h	c o r a h	c o r a h	c o r a h
a a k h a a j a	g r e e c e	a c h a i a	a c h a i a	a c h a i a	a c h a s	a c h a i a	a c h a i a
f i e l o l o g a s		p h i l o l o g u s	p h i l o l o g u s	p h i l o l o g u s	p h i l o g a s	p h i l o l o g u s	p h i l o l o g u s
