unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e r aa s  t		e r a s t u s	e r a s t u s	e r a s t u s	h e r i m	e r a s t u s	e r a s t u s
aa d l  y aa		a d l i a	a d l i a	a d l i a	s a l d a	a d l i a	a d l i a
p N t		p o n t i u s	p o n t i u s	p o n t i u s	p o n i a	p o n t i u s	p o n t i u s
b e n e r e g e sh		b e n e r e g e s	b e n e r e g e s	b e n e r e g e s	b e b e g e n e	b e n e r e g e s	b e n e r e g e s
n h sh o n		n a s o n	n a s o n	n a s o n	n a o n	n a s o n	n a s o n
g aa l ii l		g a l i l	g a l i l	g a l i l	g a l i a	g a l i l	g a l i l
y u v d ii y aa		j o r d i a	j u d e a	j o r d i a	j u d i a	j o r d i a	j o r d i a
y o n aa		j o n a	j o n a	j o n a	j o n o n	j o n a	j o n a
r u ph		r y p h	r y p h	r y p h	r e u	r y p h	r y p h
k  r i s  p		c a r i s h a	c r i s p	c a r i s h a	c e r i s	c a r i s h a	c a r i s h a
m i l o		m e l e c o	m i l o	m e l e c o	m o n	m i l o	m e l e c o
a p ai n t		a p e n t u s	a p e n t u s	a p e n t u s	a p o n n o n	a p e n t u s	a p e n t u s
sh aa l e m aa c aa		s a l e m a r i u s	s a l e m a u s	s a l e m a r i u s	s a m a m	s a l e m a r i u s	s a l e m a r i u s
aa m o n		a m o n	a m o n	a m o n	a m o n	a m o n	a m o n
g r s e k r		g a d a r e n e s	g a d a r e n e s	g a d a r e n e s	g o r e	g a d a r e n e s	g a d a r e n e s
y o n aa c aa		j o n a i a	j o n a i u s	j o n a i a	j o n n a	j o n a i a	j o n a i a
l o d		l y d d a	l y d d a	l y d d a	j o d o d	l y d d a	l y d d a
a kh y aa		a c h i a	a c h i a	a c h i a	s a r a h	a c h i a	a c h i a
u t r l o		a p e l o	a p o	a p e l o	s a r o s	a p e l o	a p e l o
