unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
k a a i s a r i y a	c e s a r i a	c a e s a r i a	c e s a r i a	c a e s a r i a	c a s h r a	c e s a r i a	c e s a r i a
y o s h a i y y a h	j o s i a h	j o s i a h	j o s i a h	j o s i a h	j o s h	j o s i a h	j o s i a h
a e s a u	e s e	a e s a u	a e s a u	a e s a u	a e s	a e s a u	a e s a u
i l e e h o o d	e l y u d	e l i h u d	e l i h u d	e l i h u d	e l e s	e l i h u d	e l i h u d
l i s a a n i y a s	l i s a n i a s	l e s a n i a s	l e s a n i a s	l e s a n i a s	l e s a n	l e s a n i a s	l e s a n i a s
h a b i l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l	h a b e l
f a r e e s e e	p e r i s i	p a r i s i	p a r i s i	p a r i s i	p a r e s	p a r i s i	p a r i s i
s t a i f a n u s	s t e p h a n u s	s t e p h a n u s	s t e p h a n u s	s t e p h a n u s	s a t h a n	s t e p h a n u s	s t e p h a n u s
a m o n	a m o n	a m o n	a m o n	a m o n	a m a n	a m o n	a m o n
m a n a h e m	m a n a h e m	m n a h e m	m n a h e m	m n a h e m	m a n a h	m n a h e m	m n a h e m
s a l a m o n e	s a l a m o n e	s a l a m o n e	s a l m o n e	s a l a m o n e	s a l a m	s a l a m o n e	s a l a m o n e
s i k a n d a a r i y a	s e c h a n d a r i a	s e x a n d a r i a	s e x a n d a a r i a	s e x a n d a r i a	s i c a n	s e x a n d a r i a	s e x a n d a r i a
l u a	l y	l y a	l y a	l y a	l u d	l y a	l y a
m a r i y a m	m a r y a m	m a r i a m	m a r y	m a r i a m	m a r o m	m a r i a m	m a r i a m
f a e s t u s	p h o s t u s	f e s t u s	f e s t u s	f e s t u s	p a s t	f e s t u s	f e s t u s
b a r a t u l a m a i	b a r t u l a m a e u s	b a r t u l m a e	b a r t u l m a e	b a r t u l m a e	b a r t u l	b a r t u l m a e	b a r t u l m a e
g a t a s a m a n e	g a t h a s a m a n e	g a t - s a m a n e	g a t - s a m n e	g a t - s a m a n e	g a t h a n	g a t - s a m a n e	g a t - s a m a n e
d i y u n u s i y u s	d e o n u s i u s	d i o n u s i u s	d i o n u s i u s	d i o n u s i u s	d e n o s	d i o n u s i u s	d i o n u s i u s
i m m a u s	i m m a u s	i m m a u s	i m m a u s	i m m a u s	e m a m	i m m a u s	i m m a u s
s h a a s r e e	s a z r i	s h a s r i	s h - - s r i	s h a s r i	s h a o r	s h a s r i	s h a s r i
f i r a u n	p e r o n	p e r o n	f e r o n	p e r o n	p i r a n	p e r o n	p e r o n
t o o a t e e r a	t h y t e r a	t y a t e r	t y a t e r	t y a t e r	t y p h i a	t y a t e r	t y a t e r
b a a i t a f a g e	b e t h p h a x e	b e t a f g e h	b e t - f g e	b e t a f g e h	b a e t h a	b e t a f g e h	b e t a f g e h
m a l e a h	m e l e a h	m a l i a h	m a l i a h	m a l i a h	m a l a h	m a l i a h	m a l i a h
y o o t u k h u s	j u t y c h u s	j o t y c h u s	j o t y c h u s	j o t y c h u s	j o t h u s	j o t y c h u s	j o t y c h u s
j a k a r a y a h	z a c h a r i a h	z a c h a r i a h	z a c h a r i a h	z a c h a r i a h	j a b a r	z a c h a r i a h	z a c h a r i a h
i f i s u s	e p h e s o s	e p h e s u s	e p e s u s	e p h e s u s	e p h o s	e p h e s u s	e p h e s u s
y a h o o d i y a	j u d i a	j u d i a	j u d i a	j u d i a	j o d i a	j u d i a	j u d i a
p u n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t	p o n t u s	p o n t u s
k l o p a s	c l p a s	c l e o p a s	c l o p a s	c l e o p a s	c o p a s	c l e o p a s	c l e o p a s
m o o s i y a	m o s i a	m o s i a	m y s i a	m o s i a	m o s i a	m o s i a	m o s i a
i l e e s h a i b a	e l i s h e b a	e l i s h e b a	e l i s h e b a	e l i s h e b a	e l e s	e l i s h e b a	e l i s h e b a
p a t u l i m a a y i s	p a t o l i m i i s	p a t y l e m a i i s	p a t y l e m a i i s	p a t y l e m a i i s	p a t o l	p a t y l e m a i i s	p a t y l e m a i i s
i j e b e l	e z e b e l	e z e b e l	e z e b e l	e z e b e l	i b o b	e z e b e l	e z e b e l
g i r a s e n i y o n	g e r a s e n e s	g e r a s e n i o n	g e r a s e n e n	g e r a s e n i o n	g i r a s	g e r a s e n i o n	g e r a s e n i o n
m o l e k	m l e	m o l e k	m o l e k	m o l e k	m o c e n	m o l e k	m o l e k
y o o n i y a s	j u n i a s	j o n i a s	j o n i a s	j o n i a s	j o n i a s	j o n i a s	j o n i a s
a k h a y a	a c h e a	a c h a i a	a c h a i a	a c h a i a	a n a	a c h a i a	a c h a i a
f i l e a d i l a a f i y a	p h i l e d e l p h i a	f e l e a d i l a f e a	f e l e a d i l a - f e a	f e l e a d i l a f e a	p e l a d	f e l e a d i l a f e a	f e l e a d i l a f e a
