unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a t a t y a s	m a t t a t h i a s	m a t t a t t h i a s	m a t a t i a s	m a t t a t t h i a s	a t t a s	m a t t a t t h i a s	m a t t a t t h i a s
g a b r i e l		g a b r e e l	g a b r e e l	g a b r e e l	a b r a n e l	g a b r e e l	g a b r e e l
b a r s a b a s	b a r s a b a s	b a r s a b a s	b a r s a b a s	b a r s a b a s	b a r s a b	b a r s a b a s	b a r s a b a s
g o g	g o g	g o g	g o g	g o g	a o g	g o g	g o g
d r u s i l a	d r u s h e l a	d r u s i l a	d r u s i l a	d r u s i l a	r u s h e l	d r u s i l a	d r u s i l a
i n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
s t a k i s	s t a k i s	s t a c h e s	s t a k i s	s t a c h e s	s t a c h a	s t a k i s	s t a k i s
f i l a d e l f y a		p i l a d e l p i a	p i l a d e l p i a	p i l a d e l p i a	p i l a t i a	p i l a d e l p i a	p i l a d e l p i a
t i m y u s	t i m a e u s	t i m e u s	t i m a e u s	t i m e u s	t h y m e u s	t i m a e u s	t i m a e u s
b e t s a y d a		b e t s a i d a	b e t h s a i d a	b e t s a i d a	b e t h a i a	b e t s a i d a	b e t s a i d a
m e t u s i l a		m e t h u s i l a	m e t h u s i l a	m e t h u s i l a	m e t h u s	m e t h u s i l a	m e t h u s i l a
f i l i k	p h i l e c h	p e l l e c h	p h i l i c	p e l l e c h	p h i l i l	p e l l e c h	p e l l e c h
i f r a i m	e p h r a i m	e p h r a i m	y p r a i m	e p h r a i m	i p h r a e m	e p h r a i m	e p h r a i m
d y i s a s	j e s h u a	j e s a s	j e s a s	j e s a s	j e s h u	j e s a s	j e s a s
t o l i m i y a s	t h o l y m e a s	t h o l y m e a s	t o l y m e i a s	t h o l y m e a s	t h o l i d i a	t h o l y m e a s	t h o l y m e a s
k o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l o s a s	c o l a s	c o l o s a s	c o l o s a s
n a i n	n a i n	n a i n	n a i n	n a i n	n a h e n	n a i n	n a i n
i l a y u d	e l i u d	i l l a i u d	i l a i u d	i l l a i u d	e l i d u s	i l l a i u d	i l l a i u d
f i r u s	p e r u s	p e r u s	p e r u s	p e r u s	p h i r u s	p e r u s	p e r u s
d y o n a	j o n a s	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a
g a l a s y a	g a l a s e a	g a l a s i a	g a l a s i a	g a l a s i a	g a l a s i a	g a l a s i a	g a l a s i a
n e m a n		n e m a n	n e m a n	n e m a n	n e m a n	n e m a n	n e m a n
k o s	c o s	c o s	c o s	c o s	c h o s	c o s	c o s
t a f d a t a h a n	t a p d a t h a h a n	t a p d a t a h a n	t a p d a t a h a n	t a p d a t a h a n	t a p h o d a n	t a p d a t a h a n	t a p d a t a h a n
f i l i f	p h i l e p h	p h i l i p p	p h i l i p	p h i l i p p	p h i l i p h i	p h i l i p p	p h i l i p p
