unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a l l a y u a g n a s i		a l l a y u a n n a s i	a l l a y u a g n a s i	a l l a y u a n n a s i	a l l a g	a l l a y u a g n a s i	a l l a y u a n n a s i
a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p o l l o s	a p h o l i s	a p o l l o s	a p o l l o s
n i n e v e h - m	n i n e v e h	n i n e v e h	n i n e v e h	n i n e v e h	n i n e e	n i n e v e h	n i n e v e h
i l a g i v l u NG a		i r a g i v l u b a	i l a i r u e a	i r a g i v l u b a	g i d a o n i l	i r a g i v l u b a	i r a g i v l u b a
p i k s r a q t a a  g i t i l a a NG a n i k		p i h r s t a a ‌ n i t i l a a b a a	p i e s r a e t a a i t i l a a e a n i e	p i h r s t a a  n i t i l a a b a a	h i s r a t	p i k s r a q t a a  g i t i l a a NG a n i k	
b e t h a n y - m i	b e t h a n r a	b e t h a n y m i	b e t h a n y m i	b e t h a n y m i	b e t h a n a n	b e t h a n y m i	b e t h a n y m i
j o n a h - m	j o n a h	j o n a h	j o n a h	j o n a h	j o n a h	j o n a h	j o n a h
t u s a a y u g a a g i k  s u a q		t u s a a y s a a n i l ‌ s u s	t u s a a y u g a a i e s u a e	t u s a a y s a a n i l  s u s	l u k a o n i s	t u s a a y u g a a g i k  s u a q	
r e h o b o a m - l i	r e h o b o a m	r e h o b o a m	r e h o b o a m	r e h o b o a m	r e h o k i a	r e h o b o a m	r e h o b o a m
b o a z - l i	b o a z	b o a z t h	b o a z n i	b o a z t h	b a t h	b o a z t h	b o a z t h
i l i v l u g i l l u		p a r m e n a s	i l i l l i s	p a r m e n a s	l y d i a	p a r m e n a s	p a r m e n a s
i g l u		i g l u	i l u	i g l u	g i d e l	i g l u	i g l u
f e l i x	p e l i r	f e l i x	f e l i c	f e l i x	j e l i	f e l i x	f e l i x
j o s i a h - m	j o s i a h	j o s i a h	j o s i a h	j o s i a h	j o s i a h	j o s i a h	j o s i a h
s a t a n	s a t a n	s a t a n	s a t a n	s a t a n	s a t h a n	s a t a n	s a t a n
u k p i  l i NG a r u t		u k p i ‌ l i l a r u t	u e p i l i o g	u k p i  l i l a r u t	h u r i a	u k p i  l i NG a r u t	
p h a n u e l - g u m	p h a n u e l	p h a n u e l	p h a n u e l	p h a n u e l	p h a n u l	p h a n u e l	p h a n u e l
s u t		s u t	s u t	s u t	j u s h	s u t	s u t
s c e v a	s c e v a	s c e v a	s c e v a	s c e v a	s e z e	s c e v a	s c e v a
u p k u a m	e l	u p e u a m	u p e u a m	u p e u a m	j u r a	u p e u a m	u p e u a m
u k p i g u t a a t		u k p i n t a a t	u e p i n t a	u k p i n t a a t	j u c h i a	u k p i n t a a t	u k p i n t a a t
n e r e u s - l u	h e r m e s	n e r e u s	n e r e u s	n e r e u s	n e r e s	n e r e u s	n e r e u s
l y s t r a - m i	l y s t r a	l y s t r a	l y s t r a	l y s t r a	l i s t r a s	l y s t r a	l y s t r a
a t a n i p t i NG n i l l u		a t a n i p t i l n i r r u	a t a n i p t i a i s	a t a n i p t i l n i r r u	a t h a n i a	a t a n i p t i l n i r r u	a t a n i p t i l n i r r u
r h e s a - l i	r h e s a	r h e s a l i	r h e s a l i	r h e s a l i	r h e s h	r h e s a l i	r h e s a l i
