unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
k e n e s a r e t i		c e n e s a r e t h	c e n e s a r e d	c e n e s a r e t h	c e n a s	c e n e s a r e t h	c e n e s a r e t h
d i d i m a s i n	d i d i m a s	d i d e m a s	d i d e m a s	d i d e m a s	d i m a s	d i d e m a s	d i d e m a s
e r i m a s i	e l i m a s	e l i m u s	e l i m u s	e l i m u s	e l i m a s	e l i m u s	e l i m u s
s o s t e n e s i n	s o s t e n e s	s o s t e n e s	s o s t e n e s	s o s t e n e s	s a r u s	s o s t e n e s	s o s t e n e s
p e r e s i	p e r e z	p e r e z	p e r e z	p e r e z	p e r e s	p e r e z	p e r e z
t i m e a s i n	t i m a e u s	t i m a e u s	t i m a e u s	t i m a e u s	t i m a s	t i m a e u s	t i m a e u s
b e t e s d a	b e t h e s d a	b e t h e s d a	b e t h e s d a	b e t h e s d a	b e t h	b e t h e s d a	b e t h e s d a
m e s o p o t e m i a		m e s o p a t e m i a	m e s o p a t e m i a	m e s o p a t e m i a	m e s p o r	m e s o p a t e m i a	m e s o p a t e m i a
y u o d i a	j u o d i a	j u o d i a	j u o d i a	j u o d i a	j u d a	j u o d i a	j u o d i a
e f e s a s i		e p h e s u s	e p h e s u s	e p h e s u s	e p h e s	e p h e s u s	e p h e s u s
s a m u e r i	s a m u e l	s a m u e l	s a m u e l	s a m u e l	s a m m e l	s a m u e l	s a m u e l
p o n t a s i		p o n t u s	p o n t u s	p o n t u s	p o n t a s	p o n t u s	p o n t u s
k i r e o p a s i n	c r e o p a s	c r e o p a s	c r e o p a s	c r e o p a s	c r e p a s	c r e o p a s	c r e o p a s
n a h o n	n a g e r	n a g o n	n a g o n	n a g o n	n o n a n	n a g o n	n a g o n
i r a i y a	e l i a h	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a
t o r e m a i s i		t o r e m i s	t o r e m i s	t o r e m i s	t o r i a s	t o r e m i s	t o r e m i s
y u t a n	j e w	j e w	j e w	j e w	j u s	j e w	j e w
k e b r i e r i	g e b r i e l	c e b l i e l	c e b l i e l	c e b l i e l	g e l e l	c e b l i e l	c e b l i e l
m o s e s i	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
y a s t a s i n	j a s t u s	j a s t u s	j a s t u s	j a s t u s	j a s t u s	j a s t u s	j a s t u s
a k a i a		g r e e c e	a c i a	g r e e c e	a g i a	g r e e c e	g r e e c e
f i r a d e r f i a		p h i l a d e r p h i a	p h i l a d e r p h i a	p h i l a d e r p h i a	p h i l a	p h i l a d e r p h i a	p h i l a d e r p h i a
