unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
sh t		s h e t h	s h i t t i t e s	s h e t h	s h e t h	s h e t h	s h e t h
kh n n		h a n a n	h a n a n	h a n a n	h a n a n	h a n a n	h a n a n
m l v k		m a l o c h	m i l l o c h	m a l o c h	m a l o c h	m a l o c h	m a l o c h
b r y ` h		b a r i a h	b a r i a h	b a r i a h	b e r i a h	b a r i a h	b a r i a h
y z r `  l		j e z r e e l	j e z r e e l	j e z r e e l	j e z e r	j e z r e e l	j e z r e e l
d l y h		d a l i a h	e d a l i a h	d a l i a h	d a l i j a h	d a l i a h	d a l i a h
m n sh h		m n s a h	m a n e s h a h	m n s a h	m a n a s	m n s a h	m n s a h
sh m v `		s h e m u a	s h e m o a	s h e m u a	s a m o a	s h e m u a	s h e m u a
h kh r d y		h o r d i	a h a c h e r e d e s	h o r d i	h a r d i	h o r d i	h o r d i
l y p z		e l i p h z	e l i p h a z	e l i p h z	a l i p h e z e h	e l i p h z	e l i p h z
y h v d y		j u d i	j e h u d i	j u d i	j e h o d i m	j u d i	j u d i
s v		s u e	a s a u	s u e	s o a	s u e	s u e
b y h		a b i a h	a b i a h	a b i a h	a b i a h	a b i a h	a b i a h
l b n h		l a b n a h	l a b a n a h	l a b n a h	l a b a n a h	l a b n a h	l a b n a h
