unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
p a n u e l	p a n u e l	p a n u e l	p a n u e l	p a n u e l	p a n u e l	p a n u e l	p a n u e l
t i u d a s	t i u d a s	t i u d a s	t i u d a s	t i u d a s	t i u d a s	t i u d a s	t i u d a s
b e t e s d a	b e t h e s d a	b e t e s d a	b e t e s d a	b e t e s d a	b e t h e s	b e t e s d a	b e t e s d a
k e r i s i	m e s s i	c e r i s i	c h e r i s i	c e r i s i	m e s s i a h	c e r i s i	c e r i s i
e v a	e v a	e v a	e v a	e v a	e n e a h	e v a	e v a
y e s u	j e s u	j e s u s	j e s u	j e s u s	j e s u s	j e s u s	j e s u s
e p a t a	e p a t h a	e p a t h a	e p a t h a	e p a t h a	e p a t h a	e p a t h a	e p a t h a
y e r i k o	j e r i c o	j e r i c o	j e r i c o	j e r i c o	j e r i s h	j e r i c o	j e r i c o
n e r u	n e r u	n e r u	n e r u	n e r u	n e r u s	n e r u	n e r u
k l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l e o p a s	c l o p a s	c l e o p a s	c l e o p a s
b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s	b a r n a b a s
e l i s a	e l i s a	e l i s a	e l i s a	e l i s a	e l i s a	e l i s a	e l i s a
p o r k i u s	p h o r c h i u s	p h o r c h i u s	p h o r c h i u s	p h o r c h i u s	p o r i u s	p h o r c h i u s	p h o r c h i u s
y o a n a	j o a n a	j o a n a	j o a n a	j o a n a	j o a n a h	j o a n a	j o a n a
g a y u s	g e e u s	g a j u s	g a j u s	g a j u s	g a u s	g a j u s	g a j u s
m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
k i d r o n	c h i d r o n	c h i d r o n	c h i d r o n	c h i d r o n	c i d a r o n	c h i d r o n	c h i d r o n
r u u	r y u	r u u	r u u	r u u	r u u s	r u u	r u u
p a r i s a i	p a r i s a i	p a r i s a i	p a r i s a i	p a r i s a i	p a r s a i a	p a r i s a i	p a r i s a i
