unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b a t i m e a s	b a r t i m a e u s	b a t i m e a s	b a t i m e a s	b a t i m e a s	b a r t i m e s	b a t i m e a s	b a t i m e a s
g e t s e m a n i	g e t h - s h e m a n i	g e t s e m a n i	g e t s e m a n i	g e t s e m a n i	g e t h	g e t s e m a n i	g e t s e m a n i
d i o t r e p e	d i o t r e p h u s	d i o t r e p h a	d i o t r e p h a	d i o t r e p h a	d i o t r	d i o t r e p h a	d i o t r e p h a
e m e y a s	e m e e u s	e m e i a s	e m h a s	e m e i a s	e m e d	e m e i a s	e m e i a s
s e y o b		s h e o b	s h o b	s h e o b	s h e o b	s h e o b	s h e o b
p e r e s	p e r e s	p e r e s	p e r e s	p e r e s	p e r e z	p e r e s	p e r e s
t a i b i r i a s	t i b e r i a s	t i b e r i a s	t i b e r i a s	t i b e r i a s	t i b e r i a s	t i b e r i a s	t i b e r i a s
b e t p a g i	b e t h p a g i	b e t p a g i	b e t p a g i	b e t p a g i	b e t h i g	b e t p a g i	b e t p a g i
m e s o p o t e m i a	m e s o p o t e m i a	m e s o p o t e m i a	m e s o p o i a n a	m e s o p o t e m i a	m e s o n	m e s o p o t e m i a	m e s o p o t e m i a
b a l e		b a r i	b a l e	b a r i	b a l l a	b a l e	b a r i
e p e s a s	e p h e s o s	e p h e s a s	e p h e s a s	e p h e s a s	e p h e s	e p h e s a s	e p h e s a s
j e r i k o	j e r i c o r	j e r i c o	j e r i c o	j e r i c o	j e r i c h	j e r i c o	j e r i c o
p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s
k l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s	c l o p a s
n a g a i	n a g i	n a g a i	n a g a i	n a g a i	n a g a l	n a g a i	n a g a i
e l i s a b e t	e l i s s a b e t h	e l i s a b b e t	e l i s a b e t	e l i s a b b e t	e l i s a	e l i s a b e t	e l i s a b b e t
p r o k o r a s	p h r o c o r a s	p h r o c o r a s	p h r o c o r a s	p h r o c o r a s	p r o r o a s	p h r o c o r a s	p h r o c o r a s
j o a n a	j o a n n a	j o a n a	j o a n a	j o a n a	j o h a n	j o a n a	j o a n a
g e r a s a - NG g a		g e r a s e n e s	g e r a s e n e s	g e r a s e n e s	g e r a s e n e s	g e r a s e n e s	g e r a s e n e s
m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s	m o s e s
k i d r o n - NG g a		c i d r o n n e s	c i d r o n s a	c i d r o n n e s	c i d a o n	c i d r o n n e s	c i d r o n n e s
a t o c		a t i d y	a t i d y	a t i d y	a t t a n	a t i d y	a t i d y
p i l a d e l p i a	p h i l a d e l p h i a	p h i l a d e l p p h i a	p h i l a d e l p p h i a	p h i l a d e l p p h i a	p i l i d i a	p h i l a d e l p p h i a	p h i l a d e l p p h i a
