unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b e t e l e h e m u	b e t e l e h e m	b e t e l e h e m	b e t e l e h e m	b e t e l e h e m	b e t h e m e m	b e t e l e h e m	b e t e l e h e m
m i t u l e n e	m i t h y l e n e	m i t u l e n e	m i t l e n e	m i t u l e n e	m y r e	m i t u l e n e	m i t u l e n e
g a b a t a	g a b a t h a	g a b a t h a	g a b a t h a	g a b a t h a	g a b a	g a b a t h a	g a b a t h a
e r a s i t o	e r a s t u s	e r a s t u s	e r a s t u s	e r a s t u s	e r a s	e r a s t u s	e r a s t u s
y o b u	j o b	j o b	j o b	j o b	j o b u s	j o b	j o b
r e b e k a	r h e b e k e	r e b e c a	r e b e c a	r e b e c a	r h e b e a	r e b e c a	r e b e c a
k i n i d o	k i n i d u s	c i n d o	c e n e s	c i n d o	q i n i d	c i n d o	c i n d o
n e r u	n e r	n e r	n e r	n e r	n e r	n e r	n e r
e l i z a b e t i	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l	e l i s a b e t h	e l i s a b e t h
r e w u	r h e u s	r e u s	r e u s	r e u s	r h e u b	r e u s	r e u s
y o s e f u	j o s e s	j o s e s	j o s e s	j o s e s	j u s e s	j o s e s	j o s e s
g a l i l a y a	g a l i l	g a l i l	g a l i l	g a l i l	g a l i a	g a l i l	g a l i l
n a f u t a l i	n a p h t a l i	n a s t a l i	n a s t a l i	n a s t a l i	n a p h i a	n a s t a l i	n a s t a l i
l e w i	l e	l e u s	l e u s	l e u s	l e i	l e u s	l e u s
m w a t a n z e	m u a t a n z a	m a t a n z e	m a t a n z e	m a t a n z e	m a t a n	m a t a n z e	m a t a n z e
f u r u g i y a	p h r u l	p h r g i a	p h r g i a	p h r g i a	p h r u d i a	p h r g i a	p h r g i a
