unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
c i r e n i o	c y r e n i u s	c y r e n i u s	c y r e n i u s	c y r e n i u s	c i r e n i u s	c y r e n i u s	c y r e n i u s
g n i d o	g n i d u s	g n i d u s	g n i d u s	g n i d u s	g i d i o s	g n i d u s	g n i d u s
n a z a r e	n a z a s	n a z a r e	n a z a r e	n a z a r e	n a z a r	n a z a r e	n a z a r e
e l i s a b e	e l i s a b e l	e l i s a b e	e l i s a b e	e l i s a b e	e l i s a b e n	e l i s a b e	e l i s a b e
r a m a	r a m	r a m a s	r a m a	r a m a s	r a m a s	r a m a s	r a m a s
j o n a	j o n a h	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a
g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e a	g a l i l e l	g a l i l e a	g a l i l e a
n a h u m	n a h u m	n a h u m	n a h u m	n a h u m	n a h e m	n a h u m	n a h u m
l a o d i c e a	l a o d i c e a	l a o d i c e a	l a o d i c e a	l a o d i c e a	l a o d i a	l a o d i c e a	l a o d i c e a
a c a y a	a c h a c e	a c h a i a	a c h a i a	a c h a i a	a c a i a	a c h a i a	a c h a i a
f e n i c i a	p h e n i c i a	p h e n i c i a	p h e n i c i a	p h e n i c i a	p e n i a	p h e n i c i a	p h e n i c i a
