unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
h a w a	h a u a	h a v a	h a v a	h a v a	h a h a	h a v a	h a v a
b a r t o l o m e u s	b a r t h o l o m e u s	b a r t o l o m e u s	b a r t h o l o m e u s	b a r t o l o m e u s	a r t o l	b a r t o l o m e u s	b a r t o l o m e u s
g e n e s a r e t	g e n e s a r e t h	g e n e s a r e t	g e n e s a r e t h	g e n e s a r e t	g e n e s	g e n e s a r e t	g e n e s a r e t
r a p i '	r a p p i	r a p i l	r a p p i l	r a p i l	r a p h i a	r a p i l	r a p i l
e l i s a b e t	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s a b e t h	e l i s	e l i s a b e t h	e l i s a b e t h
s o d o m	s o d o m	s o d o m	s h o d e m	s o d o m	s o d o m	s o d o m	s o d o m
p e r s i s	p e r s i s	p e r s i s	p e r s i s	p e r s i s	p e r s i s	p e r s i s	p e r s i s
t e s a l o n i k a	t e s a l o n i c a	t e s a l o n i c a	t h e s a l o n i c a	t e s a l o n i c a	t e s a l o n	t e s a l o n i c a	t e s a l o n i c a
b e t e s d a	b e t h e s d a	b e t e s d a	b e t h e s d a	b e t e s d a	b e t h i a	b e t e s d a	b e t e s d a
m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a
e u o d i a	e u o d i a	e u o d i a	e u o d i a	e u o d i a	e u d	e u o d i a	e u o d i a
y e r u s a l e m	j e r u s a l e m	j e r u s a l e m	j e r u s a l e m	j e r u s a l e m	j e r u s	j e r u s a l e m	j e r u s a l e m
e p e n e t u s	e p e n e t u s	e p h e n e t u s	e p h p e n e t u s	e p h e n e t u s	e p h e t	e p e n e t u s	e p h e n e t u s
y e f t a	j e p h t h a	j e p h t a	j e p h t h a	j e p h t a	j e p h a	j e p h t h a	j e p h t h a
p i s i d i a	p i s i d i a	p y s i d i a	p i s i d i a	p y s i d i a	p i s i d i a	p i s i d i a	p i s i d i a
k l a u d i u s	c l a u d i u s	c l a u d i u s	c l a u d i u s	c l a u d i u s	c a u d i u s	c l a u d i u s	c l a u d i u s
m i r a	m i r a	m i r a	m i r a	m i r a	m i r a	m i r a	m i r a
e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r	e l i z e r	e l i e z e r	e l i e z e r
p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n t u s
y a h u d i	j e w	j e w	j i h u d o y e e	j e w	j a h u d	j e w	j e w
g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l
m a n a s o n	m a n a s o n	m a n a s o n	m a n a s o n	m a n a s o n	m a n a n	m a n a s o n	m a n a s o n
y u s t u s	j u s t u s	j u s t u s	j u s t u s	j u s t u s	j u s t u s	j u s t u s	j u s t u s
s o o s a ' o n	s o o s a	s o s a l o n	s h o u s a l o n	s o s a l o n	s h o n a	s o s a l o n	s o s a l o n
p e r e s	p e r e s	p e r e s	p e r e s	p e r e s	p e r e s	p e r e s	p e r e s
