unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m i e l th a d		m i l e t u s	m i l e t u s	m i l e t u s	m e t h e s	m i l e t u s	m i l e t u s
k a b b aa th aa		g u b b a t a	g a b b a t a	g u b b a t a	g a b b a b	g u b b a t a	g u b b a t a
` i ch y aa		i s j a	i s a	i s j a	e s h a	i s j a	i s j a
e y e ch e b l		e z e b e l	e z e b e l	e z e b e l	j e s h e b	e z e b e l	e z e b e l
kh i r i n i ` a d		c r i n i u s	c r i n i u s	c r i n i u s	c h i n u s	c r i n i u s	c r i n i u s
kh n ii d a d		c n i d u s	c n i d u s	c n i d u s	c h i c u s	c n i d u s	c n i d u s
n aa r ch i d ch a d		n a r s i s u s	n a r s i s u s	n a r s i s u s	n a r i s u s	n a r s i s u s	n a r s i s u s
e ` l ii ch aa e b  d		e l i s a b e t h	e l i s a b e d	e l i s a b e t h	e l i s a	e l i s a b e t h	e l i s a b e t h
y u M m e y k		j u ํ m j e g	j u M m e g	j u M m j e g	j u s m e a	y u M m e y k	
y a b f aa		j a b p h a	j a b p h a	j a b p h a	j a b p h a	j a b p h a	j a b p h a
k aa l i l ii		g a l i l i	g a l i l i	g a l i l i	g a l i l	g a l i l i	g a l i l i
n aa o h r		n a h o r	n a h o r	n a h o r	n a n o n	n a h o r	n a h o r
l aa e m  k		l a m e y i g	l a m e g	l a m e y i g	l a m e m	l a m e y i g	l a m e y i g
` aa kh aa y aa		a c a j a	a c h a i a	a c a j a	a c h a a d	a c a j a	a c a j a
f ii n i e ch ii y		p h i n i s e a	p h i n y s i a	p h i n i s e a	p h i s i a	p h i n i s e a	p h i n i s e a
