unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
p r i s c i l a	p r i s c i l a	p r i s c i l a	p r i s c i l a	p r i s c i l a	p h i s u l	p r i s c i l a	p r i s c i l a
b o o z	b o o z	b o o z	b o o z	b o o z	b u s	b o o z	b o o z
n a a s o n		n a a s o n	n a a s o n	n a a s o n	n a a s o n	n a a s o n	n a a s o n
e a r u	i n n o m	h i n n o m	e a r u	h i n n o m	e a r u s	e a r u	h i n n o m
f e s t o	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p e s t u s	p h e s t u s	p h e s t u s
j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m
s a l a m i n a	s a l a m i n a	s a l a m i n a	s a l a m i n a	s a l a m i n a	s a l a m i a	s a l a m i n a	s a l a m i n a
c i r e n e	c i r e n e	c i r e n e	c h i r e n e	c i r e n e	c i r e n e	c i r e n e	c i r e n e
p a n f i l i a	p a m p h i l i a	p a m p h i l i a	p a n p h i l i a	p a m p h i l i a	p a n t h i a	p a m p h i l i a	p a m p h i l i a
j o a j i e m a q u e		j o a n d r e m a c h e	j o a j i e m a c h e	j o a n d r e m a c h e	j o a d	j o a n d r e m a c h e	j o a n d r e m a c h e
g n i d o	g n i d u s	g n i d u s	g n i d u s	g n i d u s	g i d o	g n i d u s	g n i d u s
j u a n	j o h n	j u h a n	j u h a n o n	j u h a n	j u a h	j u h a n	j u h a n
g r e c i a	g r e c i a	g r e c i a	g r e c i a	g r e c i a	g r e c i a	g r e c i a	g r e c i a
n o e		n o a m	n u s e	n o a m	n o s e p h	n o a m	n o a m
m i r a	m y r a	m i r a	m i r a	m i r a	m y r a	m i r a	m i r a
a c a y a	a c h a z	a c h a z o a	a c h a l a	a c h a z o a	a c h a	a c h a z o a	a c h a z o a
p u t e o l i	p u t h e w l i	p u t h e o l i	p u t h e o l i	p u t h e o l i	p u t h i l u s	p u t h e o l i	p u t h e o l i
