unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e m o r o n '		e m o r u s	e m m o r u s	e m o r u s	j e m o r o n	e m o r u s	e m o r u s
e l a m s t o		m e d e s	m e d e s	m e d e s	s l e m e s	m e d e s	m e d e s
e f e s s e		e p h e s o s	e p h e s o s	e p h e s o s	e p h e s s	e p h e s o s	e p h e s o s
t i a t i r		t i a t e r	t i a t e r	t i a t e r	t y l t i a	t i a t e r	t i a t e r
p o n t o n '		p o n t u s	p o n t u s	p o n t u s	p o n t o r u s	p o n t u s	p o n t u s
o v i d		o b e d	o b e d	o b e d	o b i d a	o b e d	o b e d
n a kh o r		n a c h o r	n a c h o r	n a c h o r	n a a o d	n a c h o r	n a c h o r
g a i		g a i	g a i	g a i	g a r u s	g a i	g a i
e v n u kh		k u s h	e u s h	k u s h	j e n u s	k u s h	k u s h
i o i l '		j o s i l u s	j o e l	j o s i l u s	i o l i a	j o s i l u s	j o s i l u s
r i m e v		r a y i m	r a y i m	r a y i m	r e m e e	r a y i m	r a y i m
k o s a m		c h o s a m	c o s a m	c h o s a m	c o s a m	c h o s a m	c h o s a m
o n e s i m e n '		o n e s i m e n e s	o n e s i m e n e s	o n e s i m e n e s	o n e s i m a	o n e s i m e n e s	o n e s i m e n e s
k e n a n		c e n a n	c e n a n	c e n a n	c e n a n	c e n a n	c e n a n
s a l a m i s		s a l a a m m i s	s a l a a m m i s	s a l a a m m i s	s a l o m i a	s a l a a m m i s	s a l a a m m i s
i r		h e r	h e r	h e r	j r e u s	h e r	h e r
g a z a v		g a d a b	g a z a b	g a d a b	g a g a b	g a d a b	g a d a b
r a u zh o		r a h u d o	r a h u d o	r a h u d o	r a u s	r a h u d o	r a h u d o
l o t		l o t u s	l o t	l o t u s	l o u t	l o t	l o t u s
a k a i k e n '		a c h a i c e n e s	a c h a i c e n e s	a c h a i c e n e s	a k i c e l u s	a c h a i c e n e s	a c h a i c e n e s
p t o l e m a i d a v		p u t e o l e m a i d a b	p h i l e m a i d a b	p u t e o l e m a i d a b	p h o l e m e s	p u t e o l e m a i d a b	p u t e o l e m a i d a b
