unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
e n o s e	e n o s e a	e n o c e	e n o c e	e n o c e	e n o s	e n o c e	e n o c e
s i k e m u	s h e c h e m	s y c h e m	s y c h e m	s y c h e m	s h i m	s y c h e m	s y c h e m
f i l e t e	p h i l e t h	p h i l e t e	p h i l e t e	p h i l e t e	p h i l e s	p h i l e t e	p h i l e t e
t i t i y u s i	t i t i u s	t i t i u s	t i t i u s	t i t i u s	t h i u s	t i t i u s	t i t i u s
b e t e f a j e	b e t h e p h a g a	b e t e p h a g i	b e t e p h a g i	b e t e p h a g i	b e t h a	b e t e p h a g i	b e t e p h a g i
m i l e	m y l a	m i l e	m i l e	m i l e	m i l e l	m i l e	m i l e
f e s i t u s i	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p h e s	p h e s t u s	p h e s t u s
e r a s i t e	e r a c h i t u s	e r a s t e	e r a s t e	e r a s t e	e r s i s	e r a s t e	e r a s t e
y e s e	j e z	j e z e	j e z e	j e z e	j e s e	j e z e	j e z e
k a r i t u s i	c h a r i t u s	c a r i t u s	c a r i t u s	c a r i t u s	c a r i s	c a r i t u s	c a r i t u s
k i n i d i	c n i d i a	c i n i d i	c i n i d i	c i n i d i	c i n i d	c i n i d i	c i n i d i
n a r i s i s i	n a r i s	n a r i s s	n a r i s s	n a r i s s	n a r i i s	n a r i s s	n a r i s s
e l i y u d e	e l i u d	e l i u d e	e l i u d e	e l i u d e	e l i u d	e l i u d e	e l i u d e
a r a h a b u	a r h e b	a r a h a b u	a r a h a b u	a r a h a b u	a r a	a r a h a b u	a r a h a b u
y a y a	j a a	j u h a n o n	j u h a n o n	j u h a n o n	j e a	j u h a n o n	j u h a n o n
g a l i l e	g a l i l a	g a l i l e	g a l i l e	g a l i l e	g a l l i l	g a l i l e	g a l i l e
n a s o r o	n a z e r u m	n a z o r	n a z o r	n a z o r	n a s o r	n a z o r	n a z o r
k o s i	c o s	c o s	c o s	c o s	c o s h	c o s	c o s
f a n k a m a l u	p h a n c a m a	p h a n c a m a l u	p h a n c a m a l u	p h a n c a m a l u	p h a m	p h a n c a m a l u	p h a n c a m a l u
f i l o l o g e	p h i l o l o g e	p h i l o l o g e	p h i l o l o g e	p h i l o l o g e	p h i l o l	p h i l o l o g e	p h i l o l o g e
