unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a l i m a s	e l i m u s	a l e m a s	a l e m a s	a l e m a s	a l i m a s	a l e m a s	a l e m a s
s a s t a n i s u	s a s t a n n e s	s a s t a n e s	s a s t a n i s	s a s t a n e s	s a p h	s a s t a n e s	s a s t a n e s
y a w a n c i	j a e n i x	a n i x	e n i x	a n i x	j e d a n i x	a n i x	a n i x
t i m a w a s	t i m a s	t i m a s	t i m a e u s	t i m a s	t i m o d u s	t i m a s	t i m a s
b e t a f a j i	b e t h a p h a l	b e t a p a g i	b e t a p a g i	b e t a p a g i	b e t h a	b e t a p a g i	b e t a p a g i
k r i s t i	c h r i s t	c r i s t e	c r i s t e	c r i s t e	c r i s t u s	c r i s t e	c r i s t e
a f t i k o s	a p h t y c h o s	a p h t i c o s	a p h t i c o s	a p h t i c o s	a p h i o s	a p h t i c o s	a p h t i c o s
a f i s a	e p h e s	a p e s a	a p e s a	a p e s a	a p h a s	a p e s a	a p e s a
u r u s h a l i m a	u r i s h l e m	u r u s h a l i m a	u r u s h a l i m a	u r u s h a l i m a	u r	u r u s h a l i m a	u r u s h a l i m a
b u r o k o r a s	p y r o c h o r a s	p o r c o r a s	p o r c o r a s	p o r c o r a s	p o r o r	p o r c o r a s	p o r c o r a s
k i l o f a s	c l o p h a s	c i l o p a s	c i l o p a s	c i l o p a s	c o l o p u s	c i l o p a s	c i l o p a s
n a s h o n	n a s h o n	n a s h o n	n a s h o n	n a s h o n	n a s h o n	n a s h o n	n a s h o n
i l i y a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a	e l i a
b u t i y o l i	p u t h e o l e	p o t i o l i	p o t i o l i	p o t i o l i	b u t h i o l	p o t i o l i	p o t i o l i
a y u b a	a i u b a s	a u b a	a u b a	a u b a	a u b	a u b a	a u b a
g a r a s i n a w a	g e r a s e n e	g a r a s e n e a	g a r a s e n e a	g a r a s e n e a	g a r	g a r a s e n e a	g a r a s e n e a
m i r a	m i r a	m i r a	m i r a	m i r a	m i r a h	m i r a	m i r a
b i t r u s	p e t e r	b e t r u s	b e t r u s	b e t r u s	p e t r o s	b e t r u s	b e t r u s
a l l a h n	e l l a h n	a l l a h n	a l l a h n	a l l a h n	a l	a l l a h n	a l l a h n
f i l i b u s	p h i l i p p u s	p h i l i p u s	p h i l i p u s	p h i l i p u s	p h i l i p o s	p h i l i p u s	p h i l i p u s
