unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a n d r e a	a n d r e a	a n d r e a	a n d r e a	a n d r e a	a n d r e a	a n d r e a	a n d r e a
d a m a s e k o	d a m a s h e c h u s	d a m a s e c u s	d a m a s e c u s	d a m a s e c u s	d a m a z e k	d a m a s e c u s	d a m a s e c u s
s a l o m e	s a l o m	s a l o m e	s a l o m e	s a l o m e	s a l o m	s a l o m e	s a l o m e
i e h i e l e	j e h i e l	j e h i e l	j e h i e l	j e h i e l	j e h i e l	j e h i e l	j e h i e l
g e b a	g e b	g e b a	g e b a	g e b a	g e b a	g e b a	g e b a
h e r e m e	h e r m	h e r e m e	h e r e m e	h e r e m e	h e r m e	h e r e m e	h e r e m e
t o b a i a	t o b i a h	t o b i a h	t o b i a h	t o b i a h	t o b a i a h	t o b i a h	t o b i a h
k l a u d i o	c l a u d i u s	c l a u d i o	c l a u d i u s	c l a u d i o	c l a l i u s	c l a u d i u s	c l a u d i u s
i k o n i o	i c o n i u s	c o n i u s	i c o n i u s	c o n i u s	j c o n i u s	i c o n i u s	i c o n i u s
a n a k i	a n a k	a n n a c i	a n n a c i	a n n a c i	a n a c i s	a n n a c i	a n n a c i
m a m a r e	m a m a r	m a m a r e	m a m a r e	m a m a r e	m a m r e s h	m a m a r e	m a m a r e
i d o	i d u s	i d u s	i d u s	i d u s	j e d u s	i d u s	i d u s
n e r e a	n e r e a	n e r e a	n e r e a	n e r e a	n e r a	n e r e a	n e r e a
g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a	g a l a t i a
b u s u	b u s h	b u s u s	b u s u s	b u s u s	b u s h	b u s u s	b u s u s
p r o k o r o	p r c o r	p r o c o r	p r o c o r	p r o c o r	p r o c h o r	p r o c o r	p r o c o r
b e t e s a i d a	b e t h p h a i d a	b e t h s a i d a	b e t h s a i d a	b e t h s a i d a	b e t h - h a d	b e t h s a i d a	b e t h s a i d a
i o s u a	j o s h u a	j o s h u a	j o s h u a	j o s h u a	j o s h a	j o s h u a	j o s h u a
g a l a	g a l	g a l a	g a l a	g a l a	g a l a	g a l a	g a l a
e p a f r a	e p f r a h	e p h a p h r a h	e p h a p h r a	e p h a p h r a h	e p h p a s	e p h a p h r a h	e p h a p h r a h
a b i h u	a b i h u	a b i h u	a b i h u	a b i h u	a b i h u	a b i h u	a b i h u
a b e l a	a b e l	a b e l a h	a b e l a h	a b e l a h	a b e l	a b e l a h	a b e l a h
p o b e l i o	p o b e l i u s	p o b e l i u s	p o b e l i u s	p o b e l i u s	p o b e l	p o b e l i u s	p o b e l i u s
i e r u s a l e m a	u r i s h l e m	j e r u s a l e m a	j e r u s a l e m a	j e r u s a l e m a	i r u s h l e m	j e r u s a l e m a	j e r u s a l e m a
a h i m e l e k a	a h i m e l e c h	a h i m e l e c h	a h i m e l e c h	a h i m e l e c h	a h i m e l e l	a h i m e l e c h	a h i m e l e c h
m e g i d o	m e g i d u s	m e g i d o	m e g i d o	m e g i d o	m e g d u d	m e g i d o	m e g i d o
s i l e m a	s i l e m	s i l e m a	s i l e m a	s i l e m a	s i l e m	s i l e m a	s i l e m a
a h a s u e r o	a h a z u h a	a h a s h e r o	a h a z u e r o	a h a s h e r o	a h z u r	a h a s h e r o	a h a s h e r o
m a g a d a l a	m a g d a l	m a g d a l a	m a g a d a l a	m a g d a l a	m a g a d a l	m a g a d a l a	m a g d a l a
m e n a h e m o	m e n a h e m u s	m e n a h e m u s	m e n a h e m u s	m e n a h e m u s	m e n a h e m o s	m e n a h e m u s	m e n a h e m u s
g e r a s a	g e r a s h	g e r a s a	g e r a s a	g e r a s a	g e r a z	g e r a s a	g e r a s a
k a l e d e a	c a l e d e a	c a l e d e a	c a l e d e a	c a l e d e a	k a l e d	c a l e d e a	c a l e d e a
h a m u l u	h a m u l	h a m u l	h a m u l	h a m u l	h a m m	h a m u l	h a m u l
e l a m a	e l a m	e l a m	e l a m a	e l a m	e l m a m	e l a m	e l a m
e p a r a i m a	e p h r a i m	e p h a r i m	e p h a r i m	e p h a r i m	e p r a i m	e p h a r i m	e p h a r i m
u r e b a n o	u r e b a n	u r e b a n o	u r e b a n o	u r e b a n o	u r b a n o n	u r e b a n o	u r e b a n o
p o n t i o	p o n t i u s	p o n t i u s	p o n t i u s	p o n t i u s	p o n i u s	p o n t i u s	p o n t i u s
b e n i a m i n a	b e n i a m i n	b e n i a m i n a	b e n i a m i n a	b e n i a m i n a	b e n i a m i a h	b e n i a m i n a	b e n i a m i n a
m i s a e l a	m i z a e l	m i z a e l	m i z a e l	m i z a e l	m i s h a e l	m i z a e l	m i z a e l
g e d e r e	g e d e r	g e d e r e	g e d e r e	g e d e r e	g e d r e r	g e d e r e	g e d e r e
e u n i k e	e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c e	e u n i c e
i e h o s a p a t a	j e h o s a p h a t	j e h o s a p h a t h	j e h o s a p h a t h	j e h o s a p h a t h	j e h o z a p h a t h	j e h o s a p h a t h	j e h o s a p h a t h
s a l i m a	s a l i m	s a l i m	s a l i m	s a l i m	s a l i m	s a l i m	s a l i m
k r e s i k e	c h r e z i x	c r e z i c e	c r e z i c e	c r e z i c e	c r e s i c e	c r e z i c e	c r e z i c e
n e g e b e	s e l b e	n e g e b e	n e g e b e	n e g e b e	n e g e b	n e g e b e	n e g e b e
e n a n a	e n a n	e n a n n a	e n a n n a	e n a n n a	e n a n	e n a n n a	e n a n n a
s a n u b a l a t a	s h a n u b a l a t h	s a n u b a l a t h a	s a n u b a l a t h a	s a n u b a l a t h a	s h a n u b	s a n u b a l a t h a	s a n u b a l a t h a
i e s e	j e z	j e z e	j e z e	j e z e	j e z e	j e z e	j e z e
g i b e a	g i b b e a	g i b b e a	g i b b e a	g i b b e a	g i b b a h	g i b b e a	g i b b e a
n a p a t a l i	n a p h a t a l i	n a p h a t a l i	n a p a t a l i	n a p h a t a l i	n a p h a t h i a	n a p h a t a l i	n a p h a t a l i
k a n a n a	c a n a n	c a n a n n a	c a n a n n a	c a n a n n a	c a n a n	c a n a n n a	c a n a n n a
a b i u d a	a b i u d	a b i u d a	a b i u d a	a b i u d a	a b u d	a b i u d a	a b i u d a
k o a t o	k o a t u s	c o a t u s	c o a t u s	c o a t u s	c o a t o s	c o a t u s	c o a t u s
