unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
d m l k y z d q		d a m a l c h i z e d e k	m a l c h i z e d e k	d a m a l c h i z e d e k	m e l c h e k	d a m a l c h i z e d e k	d a m a l c h i z e d e k
s q w '		s c u s	s c u s	s c u s	s y c u s	s c u s	s c u s
` m y n d b		a m i n a b a	e m e n a b	a m i n a b a	a m i d	a m i n a b a	a m i n a b a
m q d w n y '		m a k e d u n i a	m a k e d u n i a	m a k e d u n i a	m a c e d	m a k e d u n i a	m a k e d u n i a
m ' n y		m a n e	m a n e	m a n e	m a e n	m a n e	m a n e
d g l y l '		g a l i l	g a l i l e e	g a l i l	g a l i a	g a l i l	g a l i l
sh l m w t '		s a l m o t h a	s a l m o t h a	s a l m o t h a	s a l o m	s a l m o t h a	s a l m o t h a
H m w r		a m o r	a m o r	a m o r	a m o r	a m o r	a m o r
' y l		j e l	j e l	j e l	a l i a	j e l	j e l
' p s y '		e p h a s i a	a p o s i a	e p h a s i a	e s i a	e p h a s i a	e p h a s i a
t r t l w s		t e r t i l u s	t r t h o l o s	t e r t i l u s	t r a t u s	t e r t i l u s	t e r t i l u s
p w n k s		p o n i x	p o n i x	p o n i x	p h o n i s	p o n i x	p o n i x
r g sh y		r g i s	r - s h e	r g i s	r e b e s	r g i s	r g i s
m w sh '		m u s h a	m u s h a	m u s h a	m u s h a	m u s h a	m u s h a
l g ' y w s		l g g a i u s	l g a i u s	l g g a i u s	a l i u s	l g g a i u s	l g g a i u s
w ' r ` h		y e r a h	y e r a h	y e r a h	j a r a	y e r a h	y e r a h
w y w H n		j o h n	j o h n	j o h n	j o h e	j o h n	j o h n
l r H b ` m		r a h a b a m	r e b e m	r a h a b a m	b a a b a	r a h a b a m	r a h a b a m
q r s q w s		c r i s c u s	c r i s c u s	c r i s c u s	c a r s u s	c r i s c u s	c r i s c u s
n y q d m w s		n i c d m u s	n i c a m u s	n i c d m u s	n a v o d	n i c d m u s	n i c d m u s
' n w sh		a n u s	a n u s	a n u s	a n o s	a n u s	a n u s
w l t r y n		o l o t r i n	o t r i n	o l o t r i n	p e r i a	o l o t r i n	o l o t r i n
y w r m		j o r a m	j o r a m	j o r a m	j o r a m	j o r a m	j o r a m
l g z '		l g z a	l g z a	l g z a	g a l a	l g z a	l g z a
n t n y ' y l		n a n i e l	n a n i e l	n a n i e l	n e t h i e l	n a n i e l	n a n i e l
l ` z r		l e a z a r	l e z e r	l e a z a r	l a r a	l e a z a r	l e a z a r
w d ' k ' y q w s		u d a c h i c u s	u d a c h i c u s	u d a c h i c u s	a c h i u s	u d a c h i c u s	u d a c h i c u s
d p y s y d y '		p h i s i d i a	p h i s i d i a	p h i s i d i a	p h i s	p h i s i d i a	p h i s i d i a
