unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a s a e l a	a s h a e l	a s h a e l	a s h e l a	a s h a e l	a s h a e l	a s h a e l	a s h a e l
e m a n o e l a	e m m a n u e l	e m a n u e l	e m a n u e l	e m a n u e l	e m a n	e m a n u e l	e m a n u e l
n e b o		n e b o	n e b u	n e b o	n e b o	n e b o	n e b o
a r f a d a	a r p h a d	a r p h a d a	a r p h a d a	a r p h a d a	a r p h a d	a r p h a d a	a r p h a d a
e n o k a		e n o c h	e n o c h	e n o c h	e n o c h	e n o c h	e n o c h
b a l a	b a l	b a l a	b a l a	b a l a	b a l a h	b a l a	b a l a
m a m b r e	m i m b r a h	m a m b r e	m a m b r e	m a m b r e	m a m b e r	m a m b r e	m a m b r e
s a t a n a	s a t a n	s a t a n	s a t a n	s a t a n	s a t a n	s a t a n	s a t a n
b e r i a		b e r i a h	b e r i a	b e r i a h	b e r i a h	b e r i a h	b e r i a h
t i m e	t i m a e u s	t i m e	t i m a e u s	t i m e	t i m e s	t i m e	t i m e
n i k o d e m a		n i c o d e m a	n i c u d e m a	n i c o d e m a	n i c o d e s	n i c o d e m a	n i c o d e m a
a b i a t a r a	a b i a t h a r	a b i a t a r a	a b i a t h a r	a b i a t a r a	a b i a t h	a b i a t a r a	a b i a t a r a
a b d o n a		a b d o n	a b d o n	a b d o n	a b d o n	a b d o n	a b d o n
e m e r a	e m e r	e m e r a	e m e r a	e m e r a	e m e r	e m e r a	e m e r a
r e f a i m a	r e p h a i m	r e p h a i m	r e p h a i m	r e p h a i m	r e p h a i	r e p h a i m	r e p h a i m
f a s o r a	p h a s h u r	p h a s h u r	p h a s h u r	p h a s h u r	p a s u r	p h a s h u r	p h a s h u r
j o a t a m a	j o a t a m	j o a t a m a	j o a t a m a	j o a t a m a	j o a t a m	j o a t a m a	j o a t a m a
a k i s a	a h i s h	a c h i s h	a c h i s h	a c h i s h	a c h i s h	a c h i s h	a c h i s h
g e t s e m a n y		g e t h - s h e m a n i	g e t h e m a n	g e t h - s h e m a n i	g e t h e m	g e t h - s h e m a n i	g e t h - s h e m a n i
j o i a d a		j e h o i a s	j e h o i a d a	j e h o i a s	j o i a d	j e h o i a s	j e h o i a s
a k a i k o		a c h a î c u	a c h i c h o	a c h a i c u	a c h a x	a k a i k o	
g a i o s y	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s	g a i u s
g e b e t o n a		g e b e t h o n	g e b e t h o n	g e b e t h o n	g e b e t h	g e b e t h o n	g e b e t h o n
e s p a i n i n a	e s p a i n e	e s p h i n i n a	e s p h i n i n a	e s p h i n i n a	e s h a i n i a	e s p h i n i n a	e s p h i n i n a
k a i n a	c a i n	c a i n a	c a i n a	c a i n a	c a i n a	c a i n a	c a i n a
a n a	a n	a n a	a n a	a n a	a n a n	a n a	a n a
f e n i s i a	f e n i c i a	p h e n y s i a	p h e n y s i a	p h e n y s i a	p h e n i s i a	p h e n y s i a	p h e n y s i a
k i o		k i o	k i o	k i o	j i o s	k i o	k i o
b a s a n a		b a s h a n	b a s h a n	b a s h a n	b a s h a n	b a s h a n	b a s h a n
b e t o r o n a		b e t h o r o n	b e t h o r o n	b e t h o r o n	b e t h o r o n	b e t h o r o n	b e t h o r o n
j o r d a n y	j o r d l	j o r d a n	j o r d a n	j o r d a n	j o r a n	j o r d a n	j o r d a n
m a o n a	o n	m a u n a	m a u n a h	m a u n a	m a u n	m a u n a	m a u n a
a d o		a d o	a d o	a d o	a d o g	a d o	a d o
r a m a		r a m a h	r a m	r a m a h	r a m a h	r a m a h	r a m a h
k a r i a t a - j e a r i m a	c h a r i a t h - g a i r i m	c a r i a t h - g i a r i m	c a r i a t h - g i a r i m	c a r i a t h - g i a r i m	c a r i a t	c a r i a t h - g i a r i m	c a r i a t h - g i a r i m
a r e d a	a r e d	a r e d	a r e d	a r e d	a r e d	a r e d	a r e d
s o f a	s h o p h	s o p h a	z e p h a	s o p h a	z u p h	s o p h a	s o p h a
r a m o t a		r e m o t h	r e m o t h	r e m o t h	r a m o t h	r e m o t h	r e m o t h
g r e s y	g r e s h	g r e s	g r e s	g r e s	g e s s i u s	g r e s	g r e s
s e z a r a	s e s a r	c a e s a r a	c a e s a r a	c a e s a r a	z e z a r	c a e s a r a	c a e s a r a
l i k a o n i a		l i c o n i a	l i c h o n i a	l i c o n i a	l i c a o n	l i c o n i a	l i c o n i a
f i l o h a n y	a p o l	p h i l u h a n	p h i l o h a n	p h i l u h a n	p h i l u n	p h i l u h a n	p h i l u h a n
b a t o e l a	b a t u e l	b a t u e l	b a t u e l	b a t u e l	b a t h u l	b a t u e l	b a t u e l
n o k a s a i n a y	e c a s a i n a i	n u c a s a i n a i	n e c h s a i n a i	n u c a s a i n a i	n o c a i a	n u c a s a i n a i	n u c a s a i n a i
m a a s i a s a	m a a z i a h	m a a s i a h	m a a s i a h	m a a s i a h	m a a s h i a h	m a a s i a h	m a a s i a h
e l e a z a r a	e l e a z a r	e l e a z a r	e l e a z a r a	e l e a z a r	e l e z	e l e a z a r	e l e a z a r
j a k o b a		j a c h o b a	j a k k u b	j a c h o b a	j a c h o b	j a c h o b a	j a c h o b a
t e r s a		t e r s h a h	t e r s u s	t e r s h a h	t e r s a s	t e r s h a h	t e r s h a h
a o g o s t a	a o g u s t h	a u g u s t a	a o g u s t u s	a u g u s t a	a u g u s	a u g u s t a	a u g u s t a
h a r i m a	h a r i m	h a r i m	h a r i m	h a r i m	h a r i m a h	h a r i m	h a r i m
b e r e a	b e e r e u s	b e r e a	b e r e a	b e r e a	b e r e h	b e r e a	b e r e a
j a h a t a	j a h a t h	j a h a t h	j a h a t h	j a h a t h	j a h a t h	j a h a t h	j a h a t h
m a k p e l a		m a k p e l a h	m a k p e l a	m a k p e l a h	m a c c h e l	m a k p e l a	m a k p e l a h
e l i e z e r a	e l i e z e r	e l i e z e r	e l i e z e r a	e l i e z e r	e l i e z e r	e l i e z e r	e l i e z e r
k a n a a n a	c a n a h a n	c a n a n	c a n a h a n	c a n a n	c a n a n	c a n a n	c a n a n
h a n a n i		h a n a n i	h a n a n i	h a n a n i	h a n a n	h a n a n i	h a n a n i
t a r s i s a	t a r c i s h	t a r s i s h a	t a r s i s h	t a r s i s h a	t a r s i s h	t a r s i s h a	t a r s i s h a
i z a i a	i s a i	i s a i a h	i s a i a h	i s a i a h	i z a i a h	i s a i a h	i s a i a h
s e o l y	s e u l	s h e u l	s e o l i u s	s h e u l	s e u l u s	s h e u l	s h e u l
s i l v a n o	s i l v a n u s	s i l v a n u s	s i l v a n u s	s i l v a n u s	s i l e n	s i l v a n u s	s i l v a n u s
s o s a	s h u s	s u s	s o s a	s u s	s u s h a	s o s a	s u s
a b i h a i l a	a b i h a i l	a b i h a i l a	a b i h a i l a	a b i h a i l a	a b i l a h	a b i h a i l a	a b i h a i l a
r a b a		r a b a h	r a b a	r a b a h	r a b a h	r a b a h	r a b a h
i n d i a	i n d i a	i n d i a	i n d i a	i n d i a	j i d i a h	i n d i a	i n d i a
