unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
j o p e	j o p	j o p e	j o p e	j o p e	j o p h e r	j o p e	j o p e
r u f o	r e u p h u s	r h p h u s	r h p h u s	r h p h u s	r u p h o r	r h p h u s	r h p h u s
c r e t a	c h r e t h a	c h r e t h a	c h r e t h a	c h r e t h a	c e r e t h	c h r e t h a	c h r e t h a
p a f o s	p a p h o s	p a p h o s	p a p h o s	p a p h o s	p a p h o s	p a p h o s	p a p h o s
e p e n e t o t a k o n	e p e n e t u s m	e p e n e s a t a m o n	e p e n e s a t a n o n	e p e n e s a t a m o n	e p h o m o n	e p e n e s a t a m o n	e p e n e s a t a m o n
s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m	s a l e m
j u a n	j o h n	j u h a n	j u h a n	j u h a n	j u h n u s	j u h a n	j u h a n
g e t s e m a n i		g e t h e m a n i	g e t h - s h e m a n i	g e t h e m a n i	g e t h a n	g e t h e m a n i	g e t h e m a n i
o b e d	o b e d	e b e d	o b e d	e b e d	b e b	o b e d	o b e d
l u c a s	l u c a s	l u c a s	l u c a s	l u c a s	l u c h a	l u c a s	l u c a s
a c a y a	g r e e c e	a c h a e a	a c h a e a	a c h a e a	a c h a r	a c h a e a	a c h a e a
p u t e o l i	l i e o l i	p h t h e o l i	p h t h e o l i	p h t h e o l i	p h e t h o l	p h t h e o l i	p h t h e o l i
