unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m e l q u i s e d e c	m e l c h i z e d e k	m e l c h i z e d e k	m e l c h i z e d e k	m e l c h i z e d e k	m e v c h a e d	m e l c h i z e d e k	m e l c h i z e d e k
s a t a n a s		s a t a n	s a t a n a s	s a t a n	s a t a n	s a t a n	s a t a n
a m i n a d a b	a m i d a b	a m i n a d a b	a m i n a d a b	a m i n a d a b	a m i n a b	a m i n a d a b	a m i n a d a b
g o g	g o g	g o g	g o g	g o g	g o g	g o g	g o g
m e l e a	m e l e a	m e l e a	m e l e a	m e l e a	m e l e a m	m e l e a	m e l e a
g a y o	g a i s	g a l e	g a l e	g a l e	g a l o s	g a l e	g a l e
b e b a i	g e h e n	b e b a i	b e b a i	b e b a i	b e b	b e b a i	b e b a i
a c a y a	a c h a i a	a c h a i a	a c h a i a	a c h a i a	a c h a	a c h a i a	a c h a i a
d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	d r u s i l a	u r i l a	d r u s i l a	d r u s i l a
e p a f r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p a p h r a s	e p p r a s	e p a p h r a s	e p a p h r a s
e w a t s i n c h i	e o a	e b a t h s i n c h y	e n n a t s i n c h y	e b a t h s i n c h y	h e a t h	e b a t h s i n c h y	e b a t h s i n c h y
f e n i c i a	p h o e n i c i a	p h e n i c i a	f e n i c i a	p h e n i c i a	p h e n i c i a	p h e n i c i a	p h e n i c i a
j e s u s		j e s u s	j e s u s	j e s u s	j e s u s	j e s u s	j e s u s
b e t s a i d a	b e t h s a i s	b e t h s a i d a	b e t h a i d a	b e t h s a i d a	b e t h	b e t h s a i d a	b e t h s a i d a
m o i s e s		m u s h a	m o i s e s	m u s h a	m u s e s	m o i s e s	m u s h a
g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l	g a b r i e l
i s a i a s		i s h a i a	i s h a i a	i s h a i a	i s a p h i a	i s h a i a	i s h a i a
s e i c a y a	j i h u d o y a	s e i c h a i a	s e i c h a i a	s e i c h a i a	j i h u d	s e i c h a i a	s e i c h a i a
b a x u i y o	b a s h a r u s	b a l u i l e	b a x u i l e	b a l u i l e	b a b u s	b a l u i l e	b a l u i l e
g n i d o	s a l m u s	g n i d o	g n i d o	g n i d o	g o n i	g n i d o	g n i d o
n i c o d e m o	n i c o d e m u s	n i c o d e m u s	n i c o d e m u s	n i c o d e m u s	n i c o e m	n i c o d e m u s	n i c o d e m u s
i s a b e l	i s a b e t h	i s a b e l	i s a b e l	i s a b e l	i s h a e l	i s a b e l	i s a b e l
r a g a u	r a g a u	r a g a h	r a g a u	r a g a h	r a g	r a g a u	r a g a u
j o n a s		j o n a s	j o n a s	j o n a s	j o n a	j o n a s	j o n a s
g a l i l e a	g a l i l	g a l i l	g a l i l	g a l i l	g a l i l e a	g a l i l	g a l i l
n a t a n a e l	s e l	n a t a n a e l	n a t a n a e l	n a t a n a e l	c h a n a e l	n a t a n a e l	n a t a n a e l
l a o d i c e a	l a o d i x	l a u d i c e a	l a u d i c e a	l a u d i c e a	l a o d	l a u d i c e a	l a u d i c e a
a c a i c o	a c h a i c u s	a c a i c u s	a c a i c u s	a c a i c u s	a k p i u s	a c a i c u s	a c a i c u s
p i l a t o	p i l a t u s	p h i l a t u s	p h i l a t u s	p h i l a t u s	p i l l a t u s	p h i l a t u s	p h i l a t u s
