unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a t a t i a s		m a t t a t h i a s	m a t t h a t t h i a s	m a t t a t h i a s	m a t h a t h a	m a t t a t h i a s	m a t t a t h i a s
g a y o s		g a e u s	g a e u s	g a e u s	g a r u s	g a e u s	g a e u s
u r i a	u r i a	u r i a	u r i a	u r i a	u r i a	u r i a	u r i a
a k a i y a		a c h a i a	a c h a i a	a c h a i a	c a i c i a	a c h a i a	a c h a i a
i j i p		p h a r a o h	p h a r a o h	p h a r a o h	j i s	p h a r a o h	p h a r a o h
e p a f r o d a y t o s		e p a p h r o d a i t u s	e p a p h r o d a i a t u s	e p a p h r o d a i t u s	e r p p h a d u s	e p a p h r o d a i t u s	e p a p h r o d a i t u s
s t i f i n		s h e d r i n p h i n	s t i p h i n	s h e d r i n p h i n	s t i p h i n	s h e d r i n p h i n	s h e d r i n p h i n
s e  n o NG		z e n o ŋ	s e n o NG	z e n o NG	s e n o n	s e  n o NG	
t i m o t i		t i m o t h e u s	t i m o t h e u s	t i m o t h e u s	t h i m o t	t i m o t h e u s	t i m o t h e u s
b e t s a i d a		b e t h p h a i d a	b e t h s a i d a	b e t h p h a i d a	b e t h h a d a d	b e t h p h a i d a	b e t h p h a i d a
m a i k e l		m a i c h e l	m a i c h e l	m a i c h e l	m a i c h e	m a i c h e l	m a i c h e l
g a b r i e l		g a b r i e l	g a b r i e l	g a b r i e l	g a b r e l	g a b r i e l	g a b r i e l
i s a u	i s a u	i s a u	i s a u	i s a u	i s o r	i s a u	i s a u
j e s e		j e s c e	j e z e	j e s c e	j e s	j e s c e	j e s c e
s e b h a k		z e b h a k	z e b h a c h	z e b h a k	s e b e c	z e b h a k	z e b h a k
k o r i n t		c o r i n t	c h o r i n t	c o r i n t	c o r i n	c o r i n t	c o r i n t
n a h u m		n a h u m	n a h u m	n a h u m	n a h o m	n a h u m	n a h u m
e  l i m a s		e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s	e l i m a s
p i r o s		p i r u s	p i r u s	p i r u s	p i r u s	p i r u s	p i r u s
j o  n		j u c h a n o n	j u h a n o n	j u c h a n o n	j u h a n	j u c h a n o n	j u c h a n o n
g a l i l i		g a l i l i	g a l i l i	g a l i l i	g a l i a	g a l i l i	g a l i l i
n a m a n		n a m a n	n a m a n	n a m a n	n a m a n	n a m a n	n a m a n
k o r a		c h o r a	c h o r a	c h o r a	c o r a h	c h o r a	c h o r a
a k a i y a		a c h a i a	a c h a i a	a c h a i a	c a i c i a	a c h a i a	a c h a i a
f i l i p		p h i l i p o s	p h i l i p o s	p h i l i p o s	p h i l i s	p h i l i p o s	p h i l i p o s
