unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p r i s i l a	p r y s i l a h	p h r i s i l a h	p h r i s i l a h	p h r i s i l a h	p r i s h i l	p h r i s i l a h	p h r i s i l a h
u s i a	u c i a	u z z i a	u z z i a h	u z z i a	u z i a	u z z i a	u z z i a
a h i n o a m	a h i n o a m	a h i n o a m	a h i n o a m	a h i n o a m	a h i n o a m	a h i n o a m	a h i n o a m
m e g i d o	m e g i d o	m e g i d o	m e g i d o	m e g i d o	m e g i d o d	m e g i d o	m e g i d o
p l e s	p h l e s	p h l e s	p h l e s	p h l e s	p a l e s	p h l e s	p h l e s
a h a s	a h a s	a h a s	a h a s	a h a s	a h a z	a h a s	a h a s
m a k d a l a	m a g d a l a h	m a g d a l a h	m a g d a l a h	m a g d a l a h	m a k d a l a h	m a g d a l a h	m a g d a l a h
m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m	m e n a h e m
g e r s o m	g e r z o m	g e r s h o m	g e r s h o m	g e r s h o m	g e r z o m	g e r s h o m	g e r s h o m
b a l a m	b a l l a m	b a a l a m	b a a l a m	b a a l a m	b a a l a m	b a a l a m	b a a l a m
h a n a n	h a n a n	h a n a n	h a n a n	h a n a n	h a n a n	h a n a n	h a n a n
e l a t	e l a d	e l a t	e l a t	e l a t	e l a d	e l a t	e l a t
e f r a t a	e p h r a t h a	e p h r a t h a	e p h r a t h a	e p h r a t h a	e p h r a t h a	e p h r a t h a	e p h r a t h a
t u b a l	t u b a l	t u b a l	t u b a l	t u b a l	t u b a l	t u b a l	t u b a l
p i s g a	c e s g a	p i s g a	p i s g a	p i s g a	p i s h o a	p i s g a	p i s g a
b e o r	b e o r	b e o r	b e o r	b e o r	b e o r	b e o r	b e o r
i s i p	i s i b	i s h i b	i s h i b	i s h i b	e z i p	i s h i b	i s h i b
g e d o r	g e d o r	g e d o r	g e d o r	g e d o r	g e d o r	g e d o r	g e d o r
y u o d i a	e l a u d i a	e u o d i a	e u o d i a	e u o d i a	e l o d i a	e u o d i a	e u o d i a
j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m	j e h o r a m
s a l a m i s	s a l a m i s	s a l a m i s	s a l a m i s	s a l a m i s	s a l a m i s	s a l a m i s	s a l a m i s
k r i t	c r i t h	c r i t	c r i t h	c r i t	k r i t t	c r i t h	c r i t h
n e h e l a m	n e h e l a m	n e h e l a m	n e h e l a m	n e h e l a m	n e h e l a m	n e h e l a m	n e h e l a m
e n o k	e n o g	e n o c h	e n o c h	e n o c h	e n o g	e n o c h	e n o c h
s a m s o n	s a m s h o n	s a m s o n	s a m s o n	s a m s o n	s a m s o n	s a m s o n	s a m s o n
j e s u a	j e z u a	j e s h u a	j e s h u a	j e s h u a	j e z u a	j e s h u a	j e s h u a
g i b e o n	g i b e o n	g i b e o n	g i b e o n	g i b e o n	g i b e o n	g i b e o n	g i b e o n
n a p t a l i	n a p t t a l i	n a p h t h a l i	n a p h t h a l i	n a p h t h a l i	n a b t h a l i a	n a p h t h a l i	n a p h t h a l i
k e n a n	k e n a n	k e n a n	k e n a n	k e n a n	k e n a n	k e n a n	k e n a n
a b i u t	a b i u d	a b i u d	a b i u t	a b i u d	a b i u d	a b i u d	a b i u d
p u t e o l i	p u t e o l i	p u t h e o l i	p u t h e o l i	p u t h e o l i	p u p h e o l	p u t h e o l i	p u t h e o l i
