unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
m a d i a n i	m a d i a n	m a d i a n i	m a d i a n i	m a d i a n i	m a d a n	m a d i a n i	m a d i a n i
h u r i	h u r	h u r i	h u r i a h	h u r i	h u r	h u r i	h u r i
e l i a k i m u	e l i a c h i m	e l i a c h i m	e l i a c h i m u s	e l i a c h i m	e l i a s	e l i a c h i m	e l i a c h i m
a b i s a i	a b i s h a i	a b i s a i a h	a b i s a i a h	a b i s a i a h	a b i z a i	a b i s a i a h	a b i s a i a h
k i s i o n i n	k i s h a o n i a	k i s h o n	c h i s h o n	k i s h o n	c h i o n	k i s h o n	k i s h o n
e f e s u o		e p h e s u s	e p h e s u s	e p h e s u s	e p h e s	e p h e s u s	e p h e s u s
a n d e r e	a m r e r	a n d e r e	a n d r e e	a n d e r e	a n d e r e r	a n d e r e	a n d e r e
d a n i e l i		d a n i e l	d a n i e l	d a n i e l	d a n i e l	d a n i e l	d a n i e l
s a m a r i	s a m a r	s a m a r i a h	s a m a r i a h	s a m a r i a h	s a m i r	s a m a r i a h	s a m a r i a h
y e h i e l i		j e h i e l	j e h i e l	j e h i e l	j e h i e l	j e h i e l	j e h i e l
g e d e e		g e d e e	g e d e e	g e d e e	g e d e r	g e d e e	g e d e e
h e e m o g e n i		h e r m o g e n i	h e r m o g e n n i	h e r m o g e n i	h e r m o n	h e r m o g e n i	h e r m o g e n i
t o b i y a	t o b i j a h	t o b i j a h	t o b i j a h	t o b i j a h	t o b i j a h	t o b i j a h	t o b i j a h
k e l e m a	c l e m a	c h e l e m a	c h e l e m a	c h e l e m a	k e l e m a h	c h e l e m a	c h e l e m a
i d o	i d o	i d d o	i d d o	i d d o	i d o d	i d d o	i d d o
a n a k i n	a n a h	a n n a c h i n	a n n a c h i n	a n n a c h i n	a n a k	a n n a c h i n	a n n a c h i n
m a n a s e	m a n a g g a	m a n a s e a	m a n a s e	m a n a s e a	m a n a s	m a n a s e	m a n a s e a
i d u m e n		i d u m e n	i d u m e n	i d u m e n	i d m e n	i d u m e n	i d u m e n
n e t i n i		n e t h y n i	n e t h y n i	n e t h y n i	n e t h i a	n e t h y n i	n e t h y n i
g a l i l e	g a l i l	g a l i l e	g a l i l e	g a l i l e	g a l l a h	g a l i l e	g a l i l e
s e s a r e	s h e s a r e a	s h e s a r e	s h e s a r e	s h e s a r e	s e s a r e r	s h e s a r e	s h e s a r e
t o l e m a i s i o		t o l e m a i s h o	t o l e m a i s h o	t o l e m a i s h o	t o l e m i s	t o l e m a i s h o	t o l e m a i s h o
b e t u e l i		b e t h u e l	b e t h u e l	b e t h u e l	b e t h e l	b e t h u e l	b e t h u e l
y o s u e	j o s h u a	j o s h u a	j o s u e	j o s h u a	j u s h u a	j o s h u a	j o s h u a
g a b i r i e		g a b i r e	g a b i r e	g a b i r e	g a b i r	g a b i r e	g a b i r e
e p a n e t i		e p a n h e t h	e p a n h e t h	e p a n h e t h	e p a n e t h	e p a n h e t h	e p a n h e t h
a b i h u	a b i h u	a b i h u	a b i h u	a b i h u	a b i	a b i h u	a b i h u
a b e l i		a b e l	a b e l	a b e l	a b e l	a b e l	a b e l
p u s o l i o		p u s o l o	p u s o l l i o	p u s o l o	p u s o l i a	p u s o l o	p u s o l o
f a s i t i	p h a s t h	p a s h i t t i	p a s h i t t i	p a s h i t t i	p h a s i t h	p a s h i t t i	p a s h i t t i
a k i m e l e k i		a h i m e l e c h	a c h i m e l e k	a h i m e l e c h	a h i m e e l	a h i m e l e c h	a h i m e l e c h
k a a	c a r	c a r	c a r	c a r	k a r	c a r	c a r
s i l e m u		s i l e m u s	s i l e m u s	s i l e m u s	s i l e m	s i l e m u s	s i l e m u s
a s u r e s i	a s h u r e s	a s h u r e s	a s h u r e z	a s h u r e s	a z r u e s	a s h u r e s	a s h u r e s
m a g o g u		m a g o g u s	m a g o g u s	m a g o g u s	m a g g	m a g o g u s	m a g o g u s
m e r a y o t u		m e r a j o t u s	m e r a j o t u s	m e r a j o t u s	m e r a h	m e r a j o t u s	m e r a j o t u s
w o m	s o n	s h o m	s o m	s h o m	s o m	s h o m	s h o m
b a l a m u	b a l l a m	b a l l a m	b a l l a m	b a l l a m	b a l a m	b a l l a m	b a l l a m
h a n a n i	h a n a n	h a n a n i	h a n a n	h a n a n i	h a n a n	h a n a n i	h a n a n i
e l e a s a a	l e a z a r	e l e a z a r u s	e l e a z a r u s	e l e a z a r u s	e l e a s	e l e a z a r u s	e l e a z a r u s
e f o r o n i	e u o r o n	e p h o r o n	e p h o r o n	e p h o r o n	e p h r o n	e p h o r o n	e p h o r o n
t i r i	t i r	t r y	t r y	t r y	t y r i a	t r y	t r y
p o n t u	p o n t u s	p o n t u s	p o n t u s	p o n t u s	p o n a t h	p o n t u s	p o n t u s
b e o r i n	b e o r	b e o r i n	b e o r i n	b e o r i n	b e o r	b e o r i n	b e o r i n
m i s i p a	m i z p a h	m i z p a	m i z p a	m i z p a	m i s p a h	m i z p a	m i z p a
g e h a s i	g e h a s	g e h a s	g e h a s	g e h a s	g e h a s h	g e h a s	g e h a s
e f a r a t i	e p h r a t h	e p h a r a t h	e p h a r a t h	e p h a r a t h	e p h r a t h	e p h a r a t h	e p h a r a t h
y o s a f a t i	j o s h a p h a t h	j o z a p h a t h	j o z a p h a t h	j o z a p h a t h	j o s a p h a t h	j o z a p h a t h	j o z a p h a t h
s a a m o n e n		s a m o n e n	s a m o n e n	s a m o n e n	s a m o n e n	s a m o n e n	s a m o n e n
k i r i s i p u	m e s s i p	k i r z i p p u s	k i r z i p p u s	k i r z i p p u s	c y r i p p u s	k i r z i p p u s	k i r z i p p u s
n e r e		n e r e	n e r e	n e r e	n e r e r	n e r e	n e r e
e n o s i		e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
m e n n o		m e n n o	m e n n o	m e n n o	m e n n a	m e n n o	m e n n o
i s a i	i s h a i	i s a i a h	i s a i a h	i s a i a h	i s a i a	i s a i a h	i s a i a h
g e d e o n i	g e d e o n	g e d e o n	g e d e o n	g e d e o n	g e d e o n	g e d e o n	g e d e o n
n a s a r e t i n		n a z a r e t i n	n a z a r e t i n	n a z a r e t i n	n a s a r e t h	n a z a r e t i n	n a z a r e t i n
k e n a s i	c n a s	c e n a s	c e n a s	c e n a s	c h e n a s	c e n a s	c e n a s
a b i u d u	a b i u d	a b i u d	a b i u d	a b i u d	a b i u d	a b i u d	a b i u d
k i r i n u s i	m e s h i n u s	k i r i n u s	k i r i n u s	k i r i n u s	c y r i a	k i r i n u s	k i r i n u s
