unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
b a b i l o n i y a	j e c o n i a	b e c o n i a	b e c o n i a	b e c o n i a	a b a r	b e c o n i a	b e c o n i a
g o l g o t a		g o l g u s	g o l g o t a	g o l g u s	e l i s	g o l g o t a	g o l g u s
b e t b a j a	b e t h b a g	b e t b a g a	b e t b a g a	b e t b a g a	j e r a h	b e t b a g a	b e t b a g a
h a r e t a r i n c h i c h i t a m	h a r e t h	h e r e t a h h t a m	h a r e t r i n i n i t a m	h e r e t a h h t a m	e r a h	h e r e t a h h t a m	h e r e t a h h t a m
m a a t a r i n c h i c h i t a m		m a t t a l e n e h t a m	m a t t a l i n i n i t a m	m a t t a l e n e h t a m	m a t h a n a	m a t t a l e n e h t a m	m a t t a l e n e h t a m
e l i y a s a r i n i		e l i a h	e l i a h	e l i a h	e l i a	e l i a h	e l i a h
k a r p u s h		g a l i u s	c a r p u s	g a l i u s	c a r a n	g a l i u s	g a l i u s
t i t o	t i t u s	t i o t	t i o t	t i o t	t y t i a s	t i o t	t i o t
g e t s e m a n i	g e t h p h e m a n e	g e t h e m e n e	g e t s e m a n i	g e t h e m e n e	e l i a	g e t s e m a n i	g e t h e m e n e
s i m s h a	s i m	s i m s	s i m s	s i m s	s h o s	s i m s	s i m s
i p a p a r a s		e p a p h r a s	e p a a r a s	e p a p h r a s	e l i s	e p a p h r a s	e p a p h r a s
b a l a k a r i n i	b a l a k	b a l a k a h	b a l a k a h	b a l a k a h	a b a b	b a l a k a h	b a l a k a h
s e t a r i n c h i c h i t a m	z e t	s a t a h h t a m	s e t a l i n i n i t a m	s a t a h h t a m	e l i a h	s a t a h h t a m	s a t a h h t a m
s a u l a	z e u l	s i l a	s a u l a	s i l a	s h o s	s a u l a	s i l a
a b i y a s a r i n s h a	a b i a h	a b i a s s	a b i a s s a	a b i a s s	a r a h	a b i a s s	a b i a s s
p i r i g o n		p y r e n o n	p h r y g o n	p y r e n o n	e l i s	p y r e n o n	p y r e n o n
i s k a r i y o t a a		s c a r i s t a	i s c a r i o t h a	s c a r i s t a	s e r a h	s c a r i s t a	s c a r i s t a
