unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
l i s t r ae		l y s t r a	l y s t r a	l y s t r a	l y s	l y s t r a	l y s t r a
m a t t a f a i y		m a t t a t h a h	m a t t a t h a h	m a t t a t h a h	m a t t a p h a	m a t t a t h a h	m a t t a t h a h
f e s t		p h e s t	p h e s t	p h e s t	p e s t u s	p h e s t	p h e s t
v a r f o l o m e i y		b a r t h o l o m e e	b a r p h o l o m e e	b a r t h o l o m e e	b a r p h o l o m	b a r t h o l o m e e	b a r t h o l o m e e
g e f s i m a n i		g e p h s i m a n i a	g e p h s i m a n i	g e p h s i m a n i a	g e s t h i a	g e p h s i m a n i a	g e p h s i m a n i a
f a z z o n		p h a z z o n	p h a z z o n	p h a z z o n	p a z z o n	p h a z z o n	p h a z z o n
d y u u ae		d u u a	d u u a	d u u a	d u u s	d u u a	d u u a
s o s f e n ae i		s o s p h e n a s	s o s p h e n a	s o s p h e n a s	s h o p h a	s o s p h e n a s	s o s p h e n a s
f a r i s e i t ae		p h a r i s e e t a	p h a r i s e e t a	p h a r i s e e t a	p a r i s	p h a r i s e e t a	p h a r i s e e t a
t i m e i y		t i m a e u s	t i m e e	t i m a e u s	t i m e s	t i m a e u s	t i m a e u s
n a i ae n		n a s	n a i a n	n a s	n a i a	n a s	n a s
ch y r y s t i		c h r i s t	c h r i s t	c h r i s t	m i n s	c h r i s t	c h r i s t
a ts i		a c i	a c i	a c i	a n i a	a c i	a c i
e f e s y		e p h e s	e p h e s	e p h e s	e p h e s	e p h e s	e p h e s
i e r e m i i y l		j e r e m i a l	j e r e m i a l	j e r e m i a l	i m e r e	j e r e m i a l	j e r e m i a l
p r i s k i l l ae		p r i s c i l l a	p r i s c i l l a	p r i s c i l l a	p r i s	p r i s c i l l a	p r i s c i l l a
k l a v d i i		c l a u d i a	c l a u d i i	c l a u d i a	c l a d d i a	c l a u d i a	c l a u d i a
n a kh o r y		n a c h o r u s	n a c h o r	n a c h o r u s	n a c h o r	n a c h o r u s	n a c h o r u s
i l i a		e l i a	e l i a	e l i a	i l i a	e l i a	e l i a
p u b l i i		p u b l i u s	p u b l i u s	p u b l i u s	p h o l i a	p u b l i u s	p u b l i u s
i u d e i t ae		j u d a e u s t a	j u d e t a	j u d a e u s t a	j u d e	j u d a e u s t a	j u d a e u s t a
z n ae t		z n a t	z n a t	z n a t	u s t t a	z n a t	z n a t
l i k i a g		l i c i a	l i c i a	l i c i a	l i c a	l i c i a	l i c i a
k e d r o n y		c e d r o n	c e d r o n	c e d r o n	c e d r o n	c e d r o n	c e d r o n
r a d t a t		r a d t a t	r a d t a t	r a d t a t	r a d i s	r a d t a t	r a d t a t
f i l i t		p h i l i t	p h i l i t	p h i l i t	p i l i s	p h i l i t	p h i l i t
