unidecode	sequitur	moses	moses-with-pre	moses-with-post	opennmt2	consensus	weighted
g o l i g o t a	g o r g o t h a	g o r g o t a	g o r i g o t a	g o r g o t a	g o r i o t	g o r g o t a	g o r g o t a
d u l a s i l a	d r a s r a h	d r a s i l a	d r a s i l a	d r a s i l a	d u l a s	d r a s i l a	d r a s i l a
e n o s i	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s	e n o s
s t e f a n i	z t e p h a n	s t e p h a n	s t e p h a n	s t e p h a n	s h e p h a	s t e p h a n	s t e p h a n
f i l i m o n i	p h r i m o n	p h i l m o n	p h i l i m o n	p h i l m o n	p h i l a n	p h i l m o n	p h i l m o n
i k a y e	i c a i e	i c a e	i c a e e	i c a e	i c a i a	i c a e	i c a e
b e t i s a s a	b e t h - s h e l	b e t h s a s a	b e t h s a s a	b e t h s a s a	b e t h - s a s	b e t h s a s a	b e t h s a s a
m i l e t o	m y r e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s	m i l e t u s
f e s t o	p h e s t u s	p h e s t u s	p h e s t u s	p h e s t u s	p e s t u s	p h e s t u s	p h e s t u s
e l a s i t o	e l a s t u s	e l a s t u s	e l a s t u s	e l a s t u s	e l a z	e l a s t u s	e l a s t u s
m u y u d a y a	j i h u d o y a	j i h u d a e a	j i h u d a e a	j i h u d a e a	j i u d	j i h u d a e a	j i h u d a e a
p u b u l i o	l i b u l i u s	p u b u l i u s	p u b u l i u s	p u b u l i u s	p u b u l	p u b u l i u s	p u b u l i u s
k i l e o p a	c l o p a	c l o p a s	c l o p a s	c l o p a s	c l e o p h a	c l o p a s	c l o p a s
n a f u t a l i	n a p h t h a r	n a p h u t h a r	n a p h u t a l i	n a p h u t h a r	n a p h a r	n a p h u t h a r	n a p h u t h a r
e l i u d i	e l u d i	e l i u d i	e l i u d i	e l i u d i	e l i d a	e l i u d i	e l i u d i
k w a l i t o	c a t u s	c a r i t u s	c h a r i t u s	c a r i t u s	c a r i t u s	c a r i t u s	c a r i t u s
y o n a	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a	j o n a
g a l i l a y a	g a l i l e a	g a l i l a	g a l i l a	g a l i l a	g a l l a	g a l i l a	g a l i l a
n a g a y i	n a g a i	n a g a i	n a g a i	n a g a i	n a n a	n a g a i	n a g a i
l a w o d i k e y a	l a o d i k e i a	l a o d i k e i a	l a o d i k e i a	l a o d i k e i a	l a o d	l a o d i k e i a	l a o d i k e i a
y o k o b o	j o c o b	j o c o b	j o c o b	j o c o b	j i c u s	j o c o b	j o c o b
f i l i p i	p h r i p p	p h r i p p i	p h i l i p i	p h r i p p i	p h i l a	p h r i p p i	p h r i p p i
